currentweight,result,stays,validationproblem,inteval
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",34,6,29,39
"[0, 1]",24,5,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",66,6,29,39
"[0, 1]",69,11,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",18,1,29,39
"[0, 1]",28,5,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",10,3,29,39
"[0, 1]",31,4,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",33,5,29,39
"[0, 1]",17,3,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",52,2,29,39
"[0, 1]",14,2,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",20,1,29,39
"[0, 1]",85,8,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",14,1,29,39
"[0, 1]",54,9,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",55,4,29,39
"[0, 1]",89,8,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",74,10,29,39
"[0, 1]",60,9,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",15,4,29,39
"[0, 1]",92,15,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",54,5,29,39
"[0, 1]",16,1,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",15,1,29,39
"[0, 1]",21,2,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",67,7,29,39
"[0, 1]",11,0,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",180,21,29,39
"[0, 1]",70,10,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",66,5,29,39
"[0, 1]",41,4,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",58,6,29,39
"[0, 1]",38,10,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",36,9,29,39
"[0, 1]",46,7,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",48,7,29,39
"[0, 1]",32,4,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",12,0,29,39
"[0, 1]",56,6,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",18,1,29,39
"[0, 1]",23,3,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",23,3,29,39
"[0, 1]",13,2,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",63,5,29,39
"[0, 1]",37,1,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",40,4,29,39
"[0, 1]",19,1,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",44,5,29,39
"[0, 1]",23,4,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",54,2,29,39
"[0, 1]",57,8,29,39
"[1, 0]",2223,557,29,39
"[0.5, 0.5]",20,4,29,39
"[0, 1]",47,6,29,39
"[1, 0]",6,1,29,59
"[0.5, 0.5]",27,2,29,59
"[0, 1]",2223,6,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",56,2,29,59
"[0, 1]",41,5,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,4,29,59
"[0, 1]",2223,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",69,7,29,59
"[0, 1]",20,2,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",31,2,29,59
"[0, 1]",21,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",59,6,29,59
"[0, 1]",38,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",43,4,29,59
"[0, 1]",37,7,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",19,1,29,59
"[0, 1]",76,7,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",28,4,29,59
"[0, 1]",62,9,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",46,6,29,59
"[0, 1]",2223,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",19,2,29,59
"[0, 1]",44,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",11,1,29,59
"[0, 1]",75,7,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,7,29,59
"[0, 1]",117,13,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",32,3,29,59
"[0, 1]",2223,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",17,0,29,59
"[0, 1]",43,6,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,12,29,59
"[0, 1]",23,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,0,29,59
"[0, 1]",19,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",24,0,29,59
"[0, 1]",13,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",29,3,29,59
"[0, 1]",31,8,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",33,4,29,59
"[0, 1]",2223,10,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,11,29,59
"[0, 1]",46,6,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",25,5,29,59
"[0, 1]",15,5,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",31,3,29,59
"[0, 1]",2223,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",56,10,29,59
"[0, 1]",24,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",15,3,29,59
"[0, 1]",15,0,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",26,2,29,59
"[0, 1]",14,2,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",48,7,29,59
"[0, 1]",36,6,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",53,5,29,59
"[0, 1]",50,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",27,6,29,59
"[0, 1]",38,6,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,2,29,59
"[0, 1]",13,0,29,59
"[1, 0]",6,1,29,79
"[0.5, 0.5]",79,8,29,79
"[0, 1]",35,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",50,4,29,79
"[0, 1]",50,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",80,13,29,79
"[0, 1]",73,12,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",13,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",31,4,29,79
"[0, 1]",2223,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",20,3,29,79
"[0, 1]",39,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",80,8,29,79
"[0, 1]",106,14,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",21,4,29,79
"[0, 1]",66,13,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,10,29,79
"[0, 1]",40,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",12,1,29,79
"[0, 1]",72,8,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",36,4,29,79
"[0, 1]",2223,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",11,3,29,79
"[0, 1]",50,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",30,4,29,79
"[0, 1]",31,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",36,3,29,79
"[0, 1]",37,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",23,4,29,79
"[0, 1]",26,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",131,14,29,79
"[0, 1]",53,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",48,8,29,79
"[0, 1]",9,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",39,7,29,79
"[0, 1]",23,0,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",27,3,29,79
"[0, 1]",13,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,5,29,79
"[0, 1]",27,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",28,5,29,79
"[0, 1]",26,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",58,5,29,79
"[0, 1]",2223,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",60,8,29,79
"[0, 1]",22,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",31,3,29,79
"[0, 1]",40,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",96,11,29,79
"[0, 1]",84,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",11,3,29,79
"[0, 1]",16,0,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",43,5,29,79
"[0, 1]",2223,1,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",71,4,29,79
"[0, 1]",22,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",23,0,29,79
"[0, 1]",14,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",39,4,29,79
"[0, 1]",33,2,29,79
"[1, 0]",6,1,29,99
"[0.5, 0.5]",14,5,29,99
"[0, 1]",27,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",36,10,29,99
"[0, 1]",47,5,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",43,2,29,99
"[0, 1]",14,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",35,2,29,99
"[0, 1]",59,11,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",16,1,29,99
"[0, 1]",42,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,2,29,99
"[0, 1]",63,8,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",32,6,29,99
"[0, 1]",41,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",94,7,29,99
"[0, 1]",30,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",27,4,29,99
"[0, 1]",67,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",22,4,29,99
"[0, 1]",21,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",18,1,29,99
"[0, 1]",14,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,6,29,99
"[0, 1]",42,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",41,5,29,99
"[0, 1]",21,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",26,3,29,99
"[0, 1]",47,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",126,7,29,99
"[0, 1]",38,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",48,5,29,99
"[0, 1]",73,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",23,4,29,99
"[0, 1]",24,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",21,4,29,99
"[0, 1]",69,10,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",33,3,29,99
"[0, 1]",2223,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",19,3,29,99
"[0, 1]",21,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",82,10,29,99
"[0, 1]",9,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",18,2,29,99
"[0, 1]",2223,11,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",68,6,29,99
"[0, 1]",46,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",14,4,29,99
"[0, 1]",2223,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",50,3,29,99
"[0, 1]",14,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",51,10,29,99
"[0, 1]",85,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",15,2,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",22,2,29,99
"[0, 1]",17,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",73,10,29,99
"[0, 1]",27,5,29,99
"[1, 0]",6,1,29,119
"[0.5, 0.5]",63,8,29,119
"[0, 1]",39,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",54,6,29,119
"[0, 1]",27,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",113,13,29,119
"[0, 1]",9,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",22,2,29,119
"[0, 1]",2223,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",22,1,29,119
"[0, 1]",19,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",9,3,29,119
"[0, 1]",14,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",26,4,29,119
"[0, 1]",27,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",14,4,29,119
"[0, 1]",39,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",30,3,29,119
"[0, 1]",40,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",82,8,29,119
"[0, 1]",20,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",54,5,29,119
"[0, 1]",24,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",14,2,29,119
"[0, 1]",2223,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",78,12,29,119
"[0, 1]",59,9,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",11,2,29,119
"[0, 1]",57,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",36,2,29,119
"[0, 1]",78,10,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",17,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",40,6,29,119
"[0, 1]",55,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",9,0,29,119
"[0, 1]",10,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",28,5,29,119
"[0, 1]",20,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",23,2,29,119
"[0, 1]",21,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",22,3,29,119
"[0, 1]",2223,0,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",72,7,29,119
"[0, 1]",2223,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",47,6,29,119
"[0, 1]",61,9,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",16,1,29,119
"[0, 1]",22,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",24,3,29,119
"[0, 1]",26,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",48,5,29,119
"[0, 1]",52,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",57,6,29,119
"[0, 1]",42,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,8,29,119
"[0, 1]",26,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",72,5,29,119
"[0, 1]",18,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",51,7,29,119
"[0, 1]",31,5,29,119
"[1, 0]",6,1,29,139
"[0.5, 0.5]",14,2,29,139
"[0, 1]",2223,58,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",26,2,29,139
"[0, 1]",2223,17,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",57,4,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",58,7,29,139
"[0, 1]",209,20,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,12,29,139
"[0, 1]",78,10,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",78,10,29,139
"[0, 1]",2223,10,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",46,3,29,139
"[0, 1]",2223,0,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",123,9,29,139
"[0, 1]",94,9,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",12,2,29,139
"[0, 1]",564,76,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",40,7,29,139
"[0, 1]",49,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",26,2,29,139
"[0, 1]",239,28,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",53,6,29,139
"[0, 1]",643,79,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",68,9,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",18,2,29,139
"[0, 1]",14,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",50,8,29,139
"[0, 1]",198,19,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",66,8,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",104,18,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",32,2,29,139
"[0, 1]",87,8,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",80,12,29,139
"[0, 1]",29,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",34,6,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",31,1,29,139
"[0, 1]",289,41,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",114,11,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",29,6,29,139
"[0, 1]",2223,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",20,4,29,139
"[0, 1]",124,18,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",81,12,29,139
"[0, 1]",239,31,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",26,2,29,139
"[0, 1]",241,25,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",90,14,29,139
"[0, 1]",12,0,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",30,6,29,139
"[0, 1]",101,12,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,13,29,139
"[0, 1]",39,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",38,4,29,139
"[0, 1]",40,2,29,139
"[1, 0]",6,1,29,159
"[0.5, 0.5]",16,3,29,159
"[0, 1]",2223,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",18,3,29,159
"[0, 1]",51,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",27,1,29,159
"[0, 1]",2223,50,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",36,5,29,159
"[0, 1]",146,16,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",22,4,29,159
"[0, 1]",2223,60,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",34,5,29,159
"[0, 1]",121,16,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",18,2,29,159
"[0, 1]",2223,1,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",29,4,29,159
"[0, 1]",38,10,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",17,2,29,159
"[0, 1]",35,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",26,5,29,159
"[0, 1]",180,17,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",11,2,29,159
"[0, 1]",2223,12,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",18,2,29,159
"[0, 1]",2223,12,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",22,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",22,6,29,159
"[0, 1]",54,7,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",43,3,29,159
"[0, 1]",76,14,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",21,3,29,159
"[0, 1]",59,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",87,7,29,159
"[0, 1]",51,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,3,29,159
"[0, 1]",43,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",39,3,29,159
"[0, 1]",139,15,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",16,2,29,159
"[0, 1]",68,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",17,2,29,159
"[0, 1]",422,54,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",24,1,29,159
"[0, 1]",49,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",84,6,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",119,12,29,159
"[0, 1]",29,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",38,6,29,159
"[0, 1]",2223,1,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",11,1,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",89,15,29,159
"[0, 1]",43,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",68,10,29,159
"[0, 1]",2223,18,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",64,12,29,159
"[0, 1]",2223,31,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",123,16,29,159
"[1, 0]",6,1,29,179
"[0.5, 0.5]",47,9,29,179
"[0, 1]",37,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",14,4,29,179
"[0, 1]",66,7,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",28,3,29,179
"[0, 1]",2223,21,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",54,9,29,179
"[0, 1]",2223,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",73,1,29,179
"[0, 1]",99,14,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",25,3,29,179
"[0, 1]",215,28,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",52,9,29,179
"[0, 1]",2223,9,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",36,3,29,179
"[0, 1]",2223,8,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",17,2,29,179
"[0, 1]",2223,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",17,2,29,179
"[0, 1]",16,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",12,3,29,179
"[0, 1]",225,28,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",48,10,29,179
"[0, 1]",300,41,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",18,3,29,179
"[0, 1]",57,8,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",20,4,29,179
"[0, 1]",30,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",49,4,29,179
"[0, 1]",58,12,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",8,1,29,179
"[0, 1]",28,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",19,1,29,179
"[0, 1]",69,7,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,5,29,179
"[0, 1]",18,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",27,5,29,179
"[0, 1]",2223,25,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",2223,27,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",7,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",174,26,29,179
"[0, 1]",26,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",25,6,29,179
"[0, 1]",2223,21,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",33,4,29,179
"[0, 1]",2223,39,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,4,29,179
"[0, 1]",156,24,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",29,2,29,179
"[0, 1]",50,5,29,179
"[1, 0]",6,1,29,179
