currentweight,result,stays,validationproblem,inteval
"[0.5, 0.5]",280,36,29,39
"[0, 1]",85,13,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",135,19,29,39
"[0, 1]",12,2,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",103,11,29,39
"[0, 1]",51,8,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",173,17,29,39
"[0, 1]",24,3,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",85,9,29,39
"[0, 1]",479,53,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",35,8,29,39
"[0, 1]",220,29,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",25,2,29,39
"[0, 1]",201,18,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",18,3,29,39
"[0, 1]",74,7,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",100,9,29,39
"[0, 1]",135,12,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",30,4,29,39
"[0, 1]",533,53,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",229,23,29,39
"[0, 1]",116,9,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",46,10,29,39
"[0, 1]",285,26,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",59,8,29,39
"[0, 1]",64,8,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",120,14,29,39
"[0, 1]",36,0,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",516,41,29,39
"[0, 1]",286,19,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",99,14,29,39
"[0, 1]",338,41,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",292,33,29,39
"[0, 1]",442,51,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",134,13,29,39
"[0, 1]",35,4,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",19,2,29,39
"[0, 1]",62,9,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",58,9,29,39
"[0, 1]",9,4,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",303,35,29,39
"[0, 1]",261,22,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",58,5,29,39
"[0, 1]",112,12,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",16,2,29,39
"[0, 1]",244,28,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",116,15,29,39
"[0, 1]",512,60,29,39
"[1, 0]",8,3,29,59
"[0.5, 0.5]",53,6,29,59
"[0, 1]",45,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",37,6,29,59
"[0, 1]",111,14,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",67,6,29,59
"[0, 1]",108,18,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",66,4,29,59
"[0, 1]",2223,7,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",87,6,29,59
"[0, 1]",284,23,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,4,29,59
"[0, 1]",2223,4,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",50,8,29,59
"[0, 1]",162,17,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",118,16,29,59
"[0, 1]",266,31,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,6,29,59
"[0, 1]",514,66,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,28,29,59
"[0, 1]",50,0,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",150,16,29,59
"[0, 1]",2223,5,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",138,13,29,59
"[0, 1]",2223,5,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",279,39,29,59
"[0, 1]",2223,36,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",499,47,29,59
"[0, 1]",101,12,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",227,25,29,59
"[0, 1]",134,17,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",257,34,29,59
"[0, 1]",2223,9,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,8,29,59
"[0, 1]",72,7,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",45,3,29,59
"[0, 1]",40,1,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",131,14,29,59
"[0, 1]",2223,19,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",63,7,29,59
"[0, 1]",226,25,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,15,29,59
"[0, 1]",147,19,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",203,22,29,59
"[0, 1]",235,27,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",142,13,29,59
"[0, 1]",83,10,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",92,11,29,59
"[0, 1]",30,4,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",101,8,29,59
"[0, 1]",82,12,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",155,14,29,59
"[0, 1]",109,11,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",394,49,29,59
"[0, 1]",2223,14,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",110,10,29,59
"[0, 1]",2223,18,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",418,49,29,59
"[0, 1]",82,10,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",190,16,29,59
"[0, 1]",212,28,29,59
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",171,17,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",42,5,29,79
"[0, 1]",434,37,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",119,17,29,79
"[0, 1]",2223,6,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",284,27,29,79
"[0, 1]",46,9,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",258,31,29,79
"[0, 1]",56,7,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",178,19,29,79
"[0, 1]",303,36,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",36,3,29,79
"[0, 1]",783,91,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",96,13,29,79
"[0, 1]",884,81,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",15,2,29,79
"[0, 1]",244,25,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,12,29,79
"[0, 1]",2223,1,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,56,29,79
"[0, 1]",214,23,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",31,3,29,79
"[0, 1]",292,31,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",45,8,29,79
"[0, 1]",425,46,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",166,18,29,79
"[0, 1]",2223,4,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",27,1,29,79
"[0, 1]",45,3,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",33,4,29,79
"[0, 1]",271,34,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,2,29,79
"[0, 1]",16,3,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",55,8,29,79
"[0, 1]",2223,37,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",113,8,29,79
"[0, 1]",2223,50,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",254,34,29,79
"[0, 1]",29,6,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",45,4,29,79
"[0, 1]",2223,5,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",64,7,29,79
"[0, 1]",267,35,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",94,11,29,79
"[0, 1]",157,20,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",265,27,29,79
"[0, 1]",2223,9,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",47,4,29,79
"[0, 1]",106,13,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,12,29,79
"[0, 1]",27,4,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,19,29,79
"[0, 1]",12,1,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",2223,9,29,79
"[0, 1]",55,5,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",56,8,29,79
"[0, 1]",60,5,29,79
"[1, 0]",7,3,29,79
"[0.5, 0.5]",32,5,29,79
"[0, 1]",82,12,29,79
"[1, 0]",7,3,29,99
"[0.5, 0.5]",352,36,29,99
"[0, 1]",2223,2,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,10,29,99
"[0, 1]",249,29,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",158,24,29,99
"[0, 1]",256,35,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,2,29,99
"[0, 1]",126,12,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,23,29,99
"[0, 1]",41,8,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,1,29,99
"[0, 1]",139,13,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",172,17,29,99
"[0, 1]",27,3,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",351,38,29,99
"[0, 1]",139,17,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",169,20,29,99
"[0, 1]",137,10,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",19,2,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",143,16,29,99
"[0, 1]",264,38,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",104,12,29,99
"[0, 1]",42,7,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,24,29,99
"[0, 1]",264,24,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",150,24,29,99
"[0, 1]",52,8,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",394,48,29,99
"[0, 1]",44,6,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,13,29,99
"[0, 1]",2223,12,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",72,7,29,99
"[0, 1]",2223,17,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",192,20,29,99
"[0, 1]",18,5,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",88,10,29,99
"[0, 1]",45,4,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",161,20,29,99
"[0, 1]",48,4,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",109,10,29,99
"[0, 1]",58,8,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",139,17,29,99
"[0, 1]",40,3,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",61,12,29,99
"[0, 1]",76,9,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,8,29,99
"[0, 1]",170,19,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",78,11,29,99
"[0, 1]",100,12,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",336,39,29,99
"[0, 1]",155,16,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",20,2,29,99
"[0, 1]",2223,15,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,38,29,99
"[0, 1]",56,6,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",27,5,29,99
"[0, 1]",82,10,29,99
"[1, 0]",7,3,29,99
"[0.5, 0.5]",2223,7,29,99
"[0, 1]",2223,25,29,99
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,14,29,119
"[0, 1]",126,12,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,9,29,119
"[0, 1]",346,46,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,10,29,119
"[0, 1]",79,8,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",24,5,29,119
"[0, 1]",2223,36,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",67,9,29,119
"[0, 1]",65,8,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",28,6,29,119
"[0, 1]",130,15,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",40,5,29,119
"[0, 1]",195,20,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,13,29,119
"[0, 1]",2223,50,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",51,7,29,119
"[0, 1]",31,6,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",71,7,29,119
"[0, 1]",20,3,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",571,72,29,119
"[0, 1]",121,17,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",226,30,29,119
"[0, 1]",2223,6,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",31,3,29,119
"[0, 1]",87,8,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",16,5,29,119
"[0, 1]",2223,6,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",155,23,29,119
"[0, 1]",102,11,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",307,43,29,119
"[0, 1]",40,4,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",207,25,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",275,32,29,119
"[0, 1]",91,16,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,13,29,119
"[0, 1]",88,5,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",39,5,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",90,10,29,119
"[0, 1]",113,11,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",147,21,29,119
"[0, 1]",2223,53,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",73,9,29,119
"[0, 1]",89,5,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",94,9,29,119
"[0, 1]",217,23,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",189,15,29,119
"[0, 1]",2223,11,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",52,9,29,119
"[0, 1]",2223,37,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",385,48,29,119
"[0, 1]",64,10,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",2223,5,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",2223,9,29,119
"[0, 1]",2223,13,29,119
"[1, 0]",7,3,29,119
"[0.5, 0.5]",112,17,29,119
"[0, 1]",15,1,29,119
"[1, 0]",7,2,29,139
"[0.5, 0.5]",115,11,29,139
"[0, 1]",2223,50,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",28,4,29,139
"[0, 1]",77,12,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",238,39,29,139
"[0, 1]",215,22,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",32,3,29,139
"[0, 1]",545,61,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",281,30,29,139
"[0, 1]",2223,44,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",156,11,29,139
"[0, 1]",28,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",235,20,29,139
"[0, 1]",90,10,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",34,3,29,139
"[0, 1]",292,35,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",30,2,29,139
"[0, 1]",35,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,18,29,139
"[0, 1]",2223,18,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",148,14,29,139
"[0, 1]",138,19,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2882,77,29,139
"[0, 1]",153,16,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",19,1,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",366,51,29,139
"[0, 1]",116,17,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",96,9,29,139
"[0, 1]",30,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",86,10,29,139
"[0, 1]",86,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",69,5,29,139
"[0, 1]",105,18,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,18,29,139
"[0, 1]",43,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,11,29,139
"[0, 1]",23,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",70,10,29,139
"[0, 1]",320,39,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",123,23,29,139
"[0, 1]",307,38,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",139,18,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",221,26,29,139
"[0, 1]",359,51,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,16,29,139
"[0, 1]",39,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,10,29,139
"[0, 1]",131,16,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,20,29,139
"[0, 1]",171,23,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",236,26,29,139
"[0, 1]",79,10,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",195,13,29,139
"[0, 1]",201,22,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",68,11,29,139
"[0, 1]",200,19,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",142,16,29,139
"[0, 1]",25,3,29,139
"[1, 0]",6,0,29,159
"[0.5, 0.5]",111,12,29,159
"[0, 1]",235,34,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",99,6,29,159
"[0, 1]",28,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",158,18,29,159
"[0, 1]",146,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",180,17,29,159
"[0, 1]",258,29,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",237,32,29,159
"[0, 1]",441,44,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",191,19,29,159
"[0, 1]",2223,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,16,29,159
"[0, 1]",43,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2307,16,29,159
"[0, 1]",201,28,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,5,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",97,11,29,159
"[0, 1]",101,16,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",58,7,29,159
"[0, 1]",2223,13,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",303,30,29,159
"[0, 1]",72,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",24,5,29,159
"[0, 1]",133,14,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",29,4,29,159
"[0, 1]",2223,21,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,48,29,159
"[0, 1]",121,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",276,27,29,159
"[0, 1]",19,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",22,0,29,159
"[0, 1]",546,63,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",42,2,29,159
"[0, 1]",21,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,19,29,159
"[0, 1]",2223,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",208,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",113,17,29,159
"[0, 1]",146,17,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2558,56,29,159
"[0, 1]",42,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",153,15,29,159
"[0, 1]",95,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",265,39,29,159
"[0, 1]",18,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",209,26,29,159
"[0, 1]",22,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,6,29,159
"[0, 1]",75,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,8,29,159
"[0, 1]",63,7,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",17,3,29,159
"[0, 1]",74,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",264,26,29,159
"[0, 1]",229,27,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",118,18,29,159
"[0, 1]",2223,36,29,159
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",377,53,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",26,4,29,179
"[0, 1]",87,10,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",34,3,29,179
"[0, 1]",2223,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",269,33,29,179
"[0, 1]",69,9,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",42,6,29,179
"[0, 1]",60,9,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",120,14,29,179
"[0, 1]",2223,0,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",238,34,29,179
"[0, 1]",35,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",117,15,29,179
"[0, 1]",249,21,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",433,40,29,179
"[0, 1]",36,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",22,3,29,179
"[0, 1]",227,28,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",207,22,29,179
"[0, 1]",179,22,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",128,14,29,179
"[0, 1]",2223,7,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",196,22,29,179
"[0, 1]",2223,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",320,31,29,179
"[0, 1]",215,24,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,9,29,179
"[0, 1]",2223,8,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",160,17,29,179
"[0, 1]",299,32,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",112,15,29,179
"[0, 1]",169,17,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",35,3,29,179
"[0, 1]",2223,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",41,7,29,179
"[0, 1]",2223,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",120,12,29,179
"[0, 1]",19,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,17,29,179
"[0, 1]",242,31,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",180,19,29,179
"[0, 1]",597,79,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",161,19,29,179
"[0, 1]",77,8,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",539,59,29,179
"[0, 1]",2223,9,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",59,7,29,179
"[0, 1]",2223,6,29,179
"[1, 0]",6,1,29,179
