currentweight,result,stays,validationproblem,inteval
"[1, 0]",6,1,29,79
"[0.5, 0.5]",17,5,29,79
"[0, 1]",11,1,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",30,5,29,79
"[0, 1]",55,7,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",15,1,29,79
"[0, 1]",15,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",42,8,29,79
"[0, 1]",10,1,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",22,2,29,79
"[0, 1]",37,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",26,4,29,79
"[0, 1]",54,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",14,4,29,79
"[0, 1]",13,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",21,4,29,79
"[0, 1]",65,12,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",23,2,29,79
"[0, 1]",31,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",17,3,29,79
"[0, 1]",19,1,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",15,2,29,79
"[0, 1]",41,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",32,4,29,79
"[0, 1]",52,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",73,9,29,79
"[0, 1]",78,9,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",44,5,29,79
"[0, 1]",57,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",22,0,29,79
"[0, 1]",23,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",19,2,29,79
"[0, 1]",43,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",34,2,29,79
"[0, 1]",34,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",11,3,29,79
"[0, 1]",9,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",25,4,29,79
"[0, 1]",21,3,29,79
"[1, 0]",6,1,29,99
"[0.5, 0.5]",67,5,29,99
"[0, 1]",19,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,4,29,99
"[0, 1]",16,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,7,29,99
"[0, 1]",82,11,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",39,4,29,99
"[0, 1]",34,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",59,5,29,99
"[0, 1]",49,10,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",39,3,29,99
"[0, 1]",24,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",63,6,29,99
"[0, 1]",40,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",15,2,29,99
"[0, 1]",62,10,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",41,5,29,99
"[0, 1]",21,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",23,6,29,99
"[0, 1]",21,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",47,4,29,99
"[0, 1]",15,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",16,3,29,99
"[0, 1]",9,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",28,5,29,99
"[0, 1]",25,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",122,9,29,99
"[0, 1]",42,5,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",40,8,29,99
"[0, 1]",13,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",25,1,29,99
"[0, 1]",16,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",33,0,29,99
"[0, 1]",31,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,2,29,99
"[0, 1]",2223,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",14,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",33,3,29,99
"[0, 1]",16,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",100,11,29,99
"[0, 1]",23,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,10,29,99
"[0, 1]",30,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",31,1,29,99
"[0, 1]",17,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",17,0,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",31,1,29,99
"[0, 1]",2223,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",55,5,29,99
"[0, 1]",2223,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",14,1,29,99
"[0, 1]",22,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",14,1,29,99
"[0, 1]",57,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",54,7,29,99
"[0, 1]",15,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",29,2,29,99
"[0, 1]",37,2,29,99
"[1, 0]",6,1,29,119
"[0.5, 0.5]",44,4,29,119
"[0, 1]",12,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",95,9,29,119
"[0, 1]",16,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",52,7,29,119
"[0, 1]",86,15,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",57,3,29,119
"[0, 1]",18,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",14,2,29,119
"[0, 1]",60,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",20,1,29,119
"[0, 1]",28,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",32,5,29,119
"[0, 1]",11,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",11,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",20,3,29,119
"[0, 1]",28,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",18,0,29,119
"[0, 1]",65,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",12,3,29,119
"[0, 1]",31,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,8,29,119
"[0, 1]",32,7,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",35,3,29,119
"[0, 1]",88,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",57,5,29,119
"[0, 1]",16,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",12,2,29,119
"[0, 1]",22,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",102,13,29,119
"[0, 1]",27,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",36,7,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",11,1,29,119
"[0, 1]",24,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",23,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",26,1,29,119
"[0, 1]",51,7,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",15,4,29,119
"[0, 1]",18,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",21,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",46,6,29,119
"[0, 1]",46,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",15,3,29,119
"[0, 1]",13,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",97,7,29,119
"[0, 1]",44,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",34,4,29,119
"[0, 1]",15,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",18,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",18,3,29,119
"[0, 1]",14,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",16,1,29,119
"[0, 1]",46,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",35,6,29,119
"[1, 0]",6,1,29,139
"[0.5, 0.5]",27,6,29,139
"[0, 1]",60,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",27,2,29,139
"[0, 1]",10,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",48,6,29,139
"[0, 1]",13,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",39,7,29,139
"[0, 1]",33,1,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",18,1,29,139
"[0, 1]",52,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",13,2,29,139
"[0, 1]",94,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",106,12,29,139
"[0, 1]",2223,12,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",44,5,29,139
"[0, 1]",25,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",20,6,29,139
"[0, 1]",19,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",9,1,29,139
"[0, 1]",84,8,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",37,3,29,139
"[0, 1]",36,8,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",25,1,29,139
"[0, 1]",20,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",12,0,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",10,1,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",19,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",41,3,29,139
"[0, 1]",106,17,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",38,5,29,139
"[0, 1]",47,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",72,15,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",14,5,29,139
"[0, 1]",2223,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",25,5,29,139
"[0, 1]",34,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",85,8,29,139
"[0, 1]",24,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",15,2,29,139
"[0, 1]",36,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",9,2,29,139
"[0, 1]",117,14,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,10,29,139
"[0, 1]",68,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",86,16,29,139
"[0, 1]",19,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",45,6,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",18,1,29,139
"[0, 1]",48,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",20,3,29,139
"[0, 1]",56,8,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",25,2,29,139
"[0, 1]",16,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",62,7,29,139
"[0, 1]",26,1,29,139
"[1, 0]",6,0,29,159
"[0.5, 0.5]",70,8,29,159
"[0, 1]",118,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",10,2,29,159
"[0, 1]",36,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",22,3,29,159
"[0, 1]",28,1,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",17,1,29,159
"[0, 1]",41,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",14,1,29,159
"[0, 1]",37,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",28,4,29,159
"[0, 1]",39,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",109,14,29,159
"[0, 1]",43,7,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",52,3,29,159
"[0, 1]",85,10,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",17,2,29,159
"[0, 1]",33,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",27,3,29,159
"[0, 1]",12,0,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",44,3,29,159
"[0, 1]",129,17,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",40,6,29,159
"[0, 1]",70,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",58,3,29,159
"[0, 1]",15,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,7,29,159
"[0, 1]",12,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",26,1,29,159
"[0, 1]",16,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,5,29,159
"[0, 1]",54,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",45,4,29,159
"[0, 1]",50,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",52,4,29,159
"[0, 1]",52,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",9,2,29,159
"[0, 1]",61,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",13,3,29,159
"[0, 1]",15,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",45,6,29,159
"[0, 1]",43,7,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",46,4,29,159
"[0, 1]",14,1,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",31,4,29,159
"[0, 1]",31,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",99,13,29,159
"[0, 1]",55,9,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",14,2,29,159
"[0, 1]",74,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",13,3,29,159
"[0, 1]",79,9,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",15,2,29,159
"[0, 1]",176,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",22,0,29,159
"[0, 1]",78,9,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",40,6,29,159
"[0, 1]",28,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",43,4,29,159
"[0, 1]",35,3,29,159
"[1, 0]",6,0,29,179
"[0.5, 0.5]",18,2,29,179
"[0, 1]",25,4,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",79,15,29,179
"[0, 1]",13,2,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",17,2,29,179
"[0, 1]",40,9,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",36,4,29,179
"[0, 1]",2223,3,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",14,1,29,179
"[0, 1]",2223,9,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",44,10,29,179
"[0, 1]",64,9,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",47,6,29,179
"[0, 1]",49,6,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",16,2,29,179
"[0, 1]",31,1,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",126,14,29,179
"[0, 1]",25,5,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",106,8,29,179
"[0, 1]",37,6,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",48,5,29,179
"[0, 1]",91,13,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",19,2,29,179
"[0, 1]",16,2,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",87,9,29,179
"[0, 1]",30,4,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",41,5,29,179
"[0, 1]",13,5,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",53,2,29,179
"[0, 1]",74,12,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",45,7,29,179
"[0, 1]",13,2,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",14,4,29,179
"[0, 1]",72,3,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",42,5,29,179
"[0, 1]",87,8,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",27,0,29,179
"[0, 1]",30,0,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",31,3,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",17,3,29,179
"[0, 1]",25,5,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",53,11,29,179
"[0, 1]",34,5,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",17,3,29,179
"[0, 1]",9,3,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",10,2,29,179
"[0, 1]",111,8,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",31,6,29,179
"[0, 1]",27,4,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",19,4,29,179
"[0, 1]",2223,2,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",67,6,29,179
"[0, 1]",20,0,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",57,9,29,179
