currentweight,result,stays,validationproblem,inteval
"[0.5, 0.5]",38,6,29,59
"[0, 1]",17,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",69,8,29,59
"[0, 1]",32,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",28,3,29,59
"[0, 1]",33,2,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",14,2,29,59
"[0, 1]",51,5,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",26,2,29,59
"[0, 1]",18,0,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",51,4,29,59
"[0, 1]",52,8,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",36,4,29,59
"[0, 1]",22,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",20,4,29,59
"[0, 1]",2317,16,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",15,3,29,59
"[0, 1]",17,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",49,5,29,59
"[0, 1]",34,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",50,8,29,59
"[0, 1]",19,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",36,5,29,59
"[0, 1]",11,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",38,6,29,59
"[0, 1]",2223,2,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",113,12,29,59
"[0, 1]",64,8,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",14,2,29,59
"[0, 1]",51,5,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",175,19,29,59
"[0, 1]",60,11,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",35,5,29,59
"[0, 1]",13,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",20,2,29,59
"[0, 1]",17,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",16,5,29,59
"[0, 1]",29,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",71,8,29,59
"[0, 1]",128,17,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2242,13,29,59
"[0, 1]",11,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,8,29,59
"[0, 1]",68,4,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",14,2,29,59
"[0, 1]",31,6,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",63,8,29,59
"[0, 1]",23,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",103,8,29,59
"[0, 1]",11,1,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",103,11,29,59
"[0, 1]",43,7,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,8,29,59
"[0, 1]",19,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",39,5,29,59
"[0, 1]",24,3,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",33,1,29,59
"[0, 1]",25,2,29,59
"[1, 0]",6,1,29,59
"[0.5, 0.5]",2223,11,29,59
"[0, 1]",20,2,29,59
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,9,29,79
"[0, 1]",17,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",42,6,29,79
"[0, 1]",23,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",38,4,29,79
"[0, 1]",130,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",121,16,29,79
"[0, 1]",23,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",15,2,29,79
"[0, 1]",2223,21,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",22,5,29,79
"[0, 1]",39,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",30,3,29,79
"[0, 1]",53,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",33,3,29,79
"[0, 1]",50,7,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",25,4,29,79
"[0, 1]",2223,7,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",24,6,29,79
"[0, 1]",31,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",26,2,29,79
"[0, 1]",11,0,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",61,10,29,79
"[0, 1]",82,8,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",84,12,29,79
"[0, 1]",2223,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",15,3,29,79
"[0, 1]",44,7,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,6,29,79
"[0, 1]",43,7,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",21,3,29,79
"[0, 1]",14,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",36,4,29,79
"[0, 1]",66,12,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",42,7,29,79
"[0, 1]",54,9,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",29,2,29,79
"[0, 1]",44,6,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",2223,3,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",30,3,29,79
"[0, 1]",15,2,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,2,29,79
"[0, 1]",2223,4,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",78,14,29,79
"[0, 1]",66,8,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",22,3,29,79
"[0, 1]",63,7,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",67,16,29,79
"[0, 1]",17,0,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",39,3,29,79
"[0, 1]",21,1,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",88,8,29,79
"[0, 1]",45,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",75,5,29,79
"[0, 1]",2223,5,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2223,7,29,79
"[0, 1]",99,12,29,79
"[1, 0]",6,1,29,79
"[0.5, 0.5]",2277,14,29,79
"[0, 1]",2223,1,29,79
"[1, 0]",6,1,29,99
"[0.5, 0.5]",16,2,29,99
"[0, 1]",2223,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",49,5,29,99
"[0, 1]",27,5,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",57,6,29,99
"[0, 1]",42,9,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",16,2,29,99
"[0, 1]",48,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",26,4,29,99
"[0, 1]",198,24,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",35,7,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",57,6,29,99
"[0, 1]",28,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",136,20,29,99
"[0, 1]",80,11,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",2223,0,29,99
"[0, 1]",13,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",12,2,29,99
"[0, 1]",29,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",41,7,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",116,14,29,99
"[0, 1]",70,8,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",13,4,29,99
"[0, 1]",2223,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",31,3,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",21,5,29,99
"[0, 1]",20,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",35,10,29,99
"[0, 1]",17,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",24,5,29,99
"[0, 1]",15,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",28,5,29,99
"[0, 1]",89,14,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",57,1,29,99
"[0, 1]",2223,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",67,12,29,99
"[0, 1]",45,9,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",13,3,29,99
"[0, 1]",48,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",25,4,29,99
"[0, 1]",16,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",34,3,29,99
"[0, 1]",28,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",11,0,29,99
"[0, 1]",10,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",71,10,29,99
"[0, 1]",71,10,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",21,2,29,99
"[0, 1]",77,13,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",16,3,29,99
"[0, 1]",32,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",83,9,29,99
"[0, 1]",21,1,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",18,0,29,99
"[0, 1]",13,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",78,9,29,99
"[0, 1]",102,14,29,99
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",45,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",2223,3,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",32,7,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",317,25,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",75,10,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,0,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",95,14,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",29,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",2223,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",2223,15,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",2223,35,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",124,16,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",2223,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",111,12,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",42,9,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,6,29,119
"[0, 1]",40,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",2223,10,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",90,11,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,0,29,119
"[0, 1]",169,19,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",251,31,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",283,27,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",31,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",63,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,8,29,119
"[0, 1]",2223,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,0,29,119
"[0, 1]",456,57,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",55,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,0,29,119
"[0, 1]",68,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,0,29,119
"[0, 1]",33,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",2223,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",2223,0,29,119
"[0, 1]",2223,10,29,119
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",56,10,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",22,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",14,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",38,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",63,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",103,10,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",23,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",113,14,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",2223,32,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",73,10,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",20,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",35,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",45,6,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",27,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",41,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",32,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",42,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",191,17,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",29,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",26,4,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",65,12,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",98,13,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",2223,13,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",2223,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",18,1,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",2223,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",46,7,29,139
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",32,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",80,9,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",19,2,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",104,14,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,3,29,159
"[0, 1]",12,2,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,3,29,159
"[0, 1]",82,8,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",15,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",26,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",14,3,29,159
"[0, 1]",31,1,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",11,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",22,1,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",154,18,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,3,29,159
"[0, 1]",75,8,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",42,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",88,12,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",2223,15,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",50,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",78,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",2223,13,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",43,9,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",53,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",2223,8,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",73,9,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",2223,7,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",41,2,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",29,6,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",111,19,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",2223,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",11,1,29,159
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",44,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",47,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",98,8,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",16,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",2223,15,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",190,26,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,4,29,179
"[0, 1]",2223,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",37,2,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",38,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,0,29,179
"[0, 1]",29,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,0,29,179
"[0, 1]",2337,18,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",48,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",48,2,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,0,29,179
"[0, 1]",108,18,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,0,29,179
"[0, 1]",24,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,4,29,179
"[0, 1]",41,8,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",57,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,5,29,179
"[0, 1]",38,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",18,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",2223,7,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,0,29,179
"[0, 1]",58,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",42,2,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,0,29,179
"[0, 1]",89,9,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",12,4,29,179
"[0, 1]",59,7,29,179
