currentweight,result,stays,validationproblem,inteval
"[0, 1]",127,17,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",556,62,29,79
"[0, 1]",132,12,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",55,5,29,79
"[0, 1]",151,19,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",97,11,29,79
"[0, 1]",307,26,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",291,31,29,79
"[0, 1]",49,5,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",65,9,29,79
"[0, 1]",418,54,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",283,31,29,79
"[0, 1]",64,11,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",41,6,29,79
"[0, 1]",247,22,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",266,36,29,79
"[0, 1]",95,14,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",76,5,29,79
"[0, 1]",106,7,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",275,30,29,79
"[0, 1]",199,24,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",127,12,29,79
"[0, 1]",74,9,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",376,50,29,79
"[0, 1]",17,4,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",22,5,29,79
"[0, 1]",168,21,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",99,9,29,79
"[0, 1]",116,11,29,79
"[1, 0]",7,0,29,79
"[0.5, 0.5]",140,12,29,79
"[0, 1]",34,3,29,79
"[1, 0]",6,1,29,99
"[0.5, 0.5]",46,5,29,99
"[0, 1]",59,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",101,13,29,99
"[0, 1]",517,50,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",325,36,29,99
"[0, 1]",85,12,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",153,18,29,99
"[0, 1]",24,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",107,11,29,99
"[0, 1]",173,21,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",159,19,29,99
"[0, 1]",30,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",280,29,29,99
"[0, 1]",102,17,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",71,7,29,99
"[0, 1]",217,18,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",568,58,29,99
"[0, 1]",32,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",182,19,29,99
"[0, 1]",361,52,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",70,7,29,99
"[0, 1]",19,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",48,7,29,99
"[0, 1]",91,12,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",46,2,29,99
"[0, 1]",34,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",35,3,29,99
"[0, 1]",104,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",123,18,29,99
"[0, 1]",220,23,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",64,3,29,99
"[0, 1]",130,21,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",244,22,29,99
"[0, 1]",37,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",464,61,29,99
"[0, 1]",394,45,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",135,14,29,99
"[0, 1]",30,3,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",166,23,29,99
"[0, 1]",51,8,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",33,2,29,99
"[0, 1]",175,23,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",33,3,29,99
"[0, 1]",15,2,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",43,2,29,99
"[0, 1]",34,4,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",166,17,29,99
"[0, 1]",32,5,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",50,6,29,99
"[0, 1]",97,16,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",210,25,29,99
"[0, 1]",59,7,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",151,12,29,99
"[0, 1]",306,40,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",88,14,29,99
"[0, 1]",348,44,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",82,5,29,99
"[0, 1]",95,6,29,99
"[1, 0]",6,1,29,99
"[0.5, 0.5]",15,3,29,99
"[0, 1]",49,10,29,99
"[1, 0]",6,1,29,119
"[0.5, 0.5]",258,28,29,119
"[0, 1]",40,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",51,5,29,119
"[0, 1]",129,15,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",165,23,29,119
"[0, 1]",26,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",15,1,29,119
"[0, 1]",9,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",137,9,29,119
"[0, 1]",114,10,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",34,6,29,119
"[0, 1]",57,7,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",116,11,29,119
"[0, 1]",40,9,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",110,12,29,119
"[0, 1]",67,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",69,10,29,119
"[0, 1]",26,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",143,20,29,119
"[0, 1]",22,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",137,10,29,119
"[0, 1]",361,35,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",82,10,29,119
"[0, 1]",212,29,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",56,3,29,119
"[0, 1]",183,17,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",11,1,29,119
"[0, 1]",59,8,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",92,12,29,119
"[0, 1]",47,4,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",42,1,29,119
"[0, 1]",22,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",19,2,29,119
"[0, 1]",49,7,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",175,19,29,119
"[0, 1]",191,16,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",186,21,29,119
"[0, 1]",55,5,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",61,4,29,119
"[0, 1]",96,6,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",39,3,29,119
"[0, 1]",538,65,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",153,12,29,119
"[0, 1]",16,1,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",119,16,29,119
"[0, 1]",21,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",91,9,29,119
"[0, 1]",249,25,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",128,18,29,119
"[0, 1]",197,21,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",35,2,29,119
"[0, 1]",112,11,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",29,3,29,119
"[0, 1]",8,2,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",131,10,29,119
"[0, 1]",74,9,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",142,13,29,119
"[0, 1]",128,20,29,119
"[1, 0]",6,1,29,119
"[0.5, 0.5]",106,13,29,119
"[0, 1]",129,11,29,119
"[1, 0]",6,1,29,139
"[0.5, 0.5]",229,18,29,139
"[0, 1]",2223,9,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,4,29,139
"[0, 1]",262,23,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",76,12,29,139
"[0, 1]",2223,16,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,39,29,139
"[0, 1]",68,6,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",2223,25,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",37,7,29,139
"[0, 1]",256,32,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",88,16,29,139
"[0, 1]",175,19,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",126,13,29,139
"[0, 1]",93,13,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",164,18,29,139
"[0, 1]",38,1,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",91,9,29,139
"[0, 1]",2223,6,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",242,32,29,139
"[0, 1]",319,41,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",47,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",142,10,29,139
"[0, 1]",2223,12,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",36,2,29,139
"[0, 1]",84,13,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",54,11,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2363,12,29,139
"[0, 1]",69,6,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",32,2,29,139
"[0, 1]",38,2,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,14,29,139
"[0, 1]",39,5,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",229,25,29,139
"[0, 1]",2223,11,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",26,3,29,139
"[0, 1]",2223,39,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",497,50,29,139
"[0, 1]",89,12,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",97,13,29,139
"[0, 1]",115,17,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",26,4,29,139
"[0, 1]",48,3,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",53,8,29,139
"[0, 1]",71,6,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",150,12,29,139
"[0, 1]",345,38,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",23,2,29,139
"[0, 1]",66,7,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",466,55,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",309,25,29,139
"[0, 1]",2373,29,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",2223,7,29,139
"[0, 1]",2223,11,29,139
"[1, 0]",6,1,29,139
"[0.5, 0.5]",26,2,29,139
"[0, 1]",106,11,29,139
"[1, 0]",6,1,29,159
"[0.5, 0.5]",111,16,29,159
"[0, 1]",217,29,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",2223,18,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",121,8,29,159
"[0, 1]",27,3,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",154,15,29,159
"[0, 1]",2223,15,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",289,32,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",346,41,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",46,4,29,159
"[0, 1]",155,19,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2268,12,29,159
"[0, 1]",228,22,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,28,29,159
"[0, 1]",67,12,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",55,6,29,159
"[0, 1]",159,13,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",82,11,29,159
"[0, 1]",420,45,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",41,4,29,159
"[0, 1]",159,16,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,24,29,159
"[0, 1]",37,7,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",21,2,29,159
"[0, 1]",62,4,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,3,29,159
"[0, 1]",163,20,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",183,14,29,159
"[0, 1]",89,12,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",96,12,29,159
"[0, 1]",55,7,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",34,4,29,159
"[0, 1]",198,20,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",85,8,29,159
"[0, 1]",116,14,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,4,29,159
"[0, 1]",168,15,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",20,0,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",121,15,29,159
"[0, 1]",2223,30,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",200,23,29,159
"[0, 1]",114,11,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",241,32,29,159
"[0, 1]",132,15,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,3,29,159
"[0, 1]",48,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",91,9,29,159
"[0, 1]",2223,8,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,14,29,159
"[0, 1]",46,5,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",66,10,29,159
"[0, 1]",121,16,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",2223,6,29,159
"[0, 1]",74,10,29,159
"[1, 0]",6,1,29,159
"[0.5, 0.5]",37,2,29,159
"[0, 1]",376,42,29,159
"[1, 0]",6,2,29,179
"[0.5, 0.5]",13,3,29,179
"[0, 1]",510,64,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,31,29,179
"[0, 1]",62,4,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",53,7,29,179
"[0, 1]",398,36,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,14,29,179
"[0, 1]",151,18,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",47,5,29,179
"[0, 1]",227,38,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",200,13,29,179
"[0, 1]",231,24,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",77,8,29,179
"[0, 1]",106,11,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",128,14,29,179
"[0, 1]",96,9,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",33,2,29,179
"[0, 1]",55,3,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",75,7,29,179
"[0, 1]",2223,25,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",23,5,29,179
"[0, 1]",2223,13,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,10,29,179
"[0, 1]",65,5,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",56,7,29,179
"[0, 1]",126,11,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",44,4,29,179
"[0, 1]",97,11,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",112,14,29,179
"[0, 1]",70,6,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",68,7,29,179
"[0, 1]",129,22,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",26,3,29,179
"[0, 1]",56,7,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",11,4,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",172,17,29,179
"[0, 1]",2223,7,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2483,26,29,179
"[0, 1]",196,23,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",43,6,29,179
"[0, 1]",48,8,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",179,16,29,179
"[0, 1]",21,2,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",322,35,29,179
"[0, 1]",86,10,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",138,10,29,179
"[0, 1]",89,10,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",178,18,29,179
"[0, 1]",57,10,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",233,23,29,179
"[0, 1]",2223,14,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",59,6,29,179
"[0, 1]",477,49,29,179
"[1, 0]",6,2,29,179
