currentweight,result,stays,validationproblem,inteval
"[0, 1]",274,26,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",101,11,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,33,29,39
"[0, 1]",2223,11,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",85,11,29,39
"[0, 1]",2223,7,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,39,29,39
"[0, 1]",2223,4,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,8,29,39
"[0, 1]",2223,16,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",190,20,29,39
"[0, 1]",24,3,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,11,29,39
"[0, 1]",2223,6,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,7,29,39
"[0, 1]",115,10,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,9,29,39
"[0, 1]",2223,18,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",56,4,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,15,29,39
"[0, 1]",2223,12,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,9,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,6,29,39
"[0, 1]",2223,21,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,21,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,33,29,39
"[0, 1]",2223,11,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,34,29,39
"[0, 1]",2223,13,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,21,29,39
"[0, 1]",2223,26,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,25,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,10,29,39
"[0, 1]",282,35,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,15,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,26,29,39
"[0, 1]",2223,28,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,16,29,39
"[0, 1]",2223,24,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,43,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,5,29,39
"[0, 1]",34,9,29,39
"[1, 0]",6,0,29,39
"[0.5, 0.5]",2223,25,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,11,29,59
"[0, 1]",2223,2,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",183,17,29,59
"[0, 1]",2223,13,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,2,29,59
"[0, 1]",84,11,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,16,29,59
"[0, 1]",2223,25,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,1,29,59
"[0, 1]",2223,10,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",117,13,29,59
"[0, 1]",60,6,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",240,29,29,59
"[0, 1]",29,4,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,7,29,59
"[0, 1]",2223,12,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,15,29,59
"[0, 1]",2223,5,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,24,29,59
"[0, 1]",2262,16,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,3,29,59
"[0, 1]",2223,20,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,21,29,59
"[0, 1]",106,8,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,14,29,59
"[0, 1]",2223,2,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,38,29,59
"[0, 1]",2223,6,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,3,29,59
"[0, 1]",93,11,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",31,1,29,59
"[0, 1]",2223,36,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",111,15,29,59
"[0, 1]",252,32,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,19,29,59
"[0, 1]",296,29,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,8,29,59
"[0, 1]",2223,36,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,54,29,59
"[0, 1]",2223,22,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",142,14,29,59
"[0, 1]",80,11,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,20,29,59
"[0, 1]",2223,13,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,18,29,59
"[0, 1]",2223,19,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",135,13,29,59
"[0, 1]",135,18,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,3,29,59
"[0, 1]",54,4,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",122,18,29,59
"[0, 1]",2223,10,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,38,29,59
"[0, 1]",98,17,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,5,29,59
"[0, 1]",37,5,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,8,29,59
"[0, 1]",14,2,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",2223,50,29,59
"[0, 1]",45,5,29,59
"[1, 0]",6,0,29,79
"[0.5, 0.5]",110,12,29,79
"[0, 1]",130,13,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",45,4,29,79
"[0, 1]",2223,6,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",108,13,29,79
"[0, 1]",115,13,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",256,28,29,79
"[0, 1]",39,3,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,4,29,79
"[0, 1]",183,23,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",138,11,29,79
"[0, 1]",346,31,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",25,3,29,79
"[0, 1]",70,5,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,27,29,79
"[0, 1]",16,2,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,2,29,79
"[0, 1]",2223,17,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",36,1,29,79
"[0, 1]",170,24,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",14,2,29,79
"[0, 1]",2223,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,6,29,79
"[0, 1]",263,25,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",400,47,29,79
"[0, 1]",718,83,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",45,2,29,79
"[0, 1]",118,14,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",53,6,29,79
"[0, 1]",338,40,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,7,29,79
"[0, 1]",2223,27,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",90,13,29,79
"[0, 1]",253,22,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",280,36,29,79
"[0, 1]",79,5,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",135,11,29,79
"[0, 1]",2223,19,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,4,29,79
"[0, 1]",152,14,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",2223,1,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2223,26,29,79
"[0, 1]",250,27,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",2297,20,29,79
"[0, 1]",2223,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",223,25,29,79
"[0, 1]",34,3,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",266,27,29,79
"[0, 1]",28,8,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",189,20,29,79
"[0, 1]",2223,2,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",328,41,29,79
"[0, 1]",22,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",95,8,29,79
"[0, 1]",2223,8,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",202,25,29,79
"[0, 1]",117,15,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",69,13,29,79
"[0, 1]",2223,26,29,79
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,13,29,99
"[0, 1]",2223,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",327,36,29,99
"[0, 1]",524,57,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",269,34,29,99
"[0, 1]",2223,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",133,18,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",471,55,29,99
"[0, 1]",634,63,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",35,6,29,99
"[0, 1]",25,3,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",198,19,29,99
"[0, 1]",36,4,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,4,29,99
"[0, 1]",80,11,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",229,31,29,99
"[0, 1]",27,2,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",385,39,29,99
"[0, 1]",149,20,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",132,20,29,99
"[0, 1]",271,36,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",162,25,29,99
"[0, 1]",316,36,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",238,24,29,99
"[0, 1]",35,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,1,29,99
"[0, 1]",165,16,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,1,29,99
"[0, 1]",259,30,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,68,29,99
"[0, 1]",2223,16,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",42,2,29,99
"[0, 1]",84,8,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",268,31,29,99
"[0, 1]",40,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",66,8,29,99
"[0, 1]",174,26,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,2,29,99
"[0, 1]",119,14,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",37,2,29,99
"[0, 1]",2223,23,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,4,29,99
"[0, 1]",2223,5,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",80,3,29,99
"[0, 1]",2241,20,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,4,29,99
"[0, 1]",72,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",269,31,29,99
"[0, 1]",232,25,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,9,29,99
"[0, 1]",490,51,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",116,11,29,99
"[0, 1]",72,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",185,19,29,99
"[0, 1]",163,21,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",361,38,29,99
"[0, 1]",2223,18,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,10,29,99
"[0, 1]",209,35,29,99
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",46,7,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",24,3,29,119
"[0, 1]",160,25,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",96,11,29,119
"[0, 1]",370,50,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",34,4,29,119
"[0, 1]",124,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",96,9,29,119
"[0, 1]",100,9,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",81,15,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",98,7,29,119
"[0, 1]",667,75,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,72,29,119
"[0, 1]",73,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,23,29,119
"[0, 1]",272,27,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",52,4,29,119
"[0, 1]",2223,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",136,11,29,119
"[0, 1]",43,5,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",32,8,29,119
"[0, 1]",74,11,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",56,6,29,119
"[0, 1]",61,7,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",288,22,29,119
"[0, 1]",237,21,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",50,1,29,119
"[0, 1]",81,13,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",121,17,29,119
"[0, 1]",2223,7,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,18,29,119
"[0, 1]",70,4,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",61,8,29,119
"[0, 1]",2223,6,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",88,11,29,119
"[0, 1]",29,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",58,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,13,29,119
"[0, 1]",2223,33,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",143,9,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",149,18,29,119
"[0, 1]",45,5,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,18,29,119
"[0, 1]",141,19,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",19,2,29,119
"[0, 1]",30,3,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,16,29,119
"[0, 1]",33,5,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",15,2,29,119
"[0, 1]",395,52,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",217,24,29,119
"[0, 1]",121,15,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",421,53,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",146,13,29,119
"[0, 1]",78,6,29,119
"[1, 0]",6,0,29,139
"[0.5, 0.5]",172,19,29,139
"[0, 1]",195,27,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",33,3,29,139
"[0, 1]",114,12,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",42,7,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",75,10,29,139
"[0, 1]",121,10,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",37,5,29,139
"[0, 1]",354,30,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",20,2,29,139
"[0, 1]",2223,20,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",24,4,29,139
"[0, 1]",2223,9,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",63,6,29,139
"[0, 1]",152,19,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",101,12,29,139
"[0, 1]",118,18,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,13,29,139
"[0, 1]",2223,7,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",85,8,29,139
"[0, 1]",26,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",262,24,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,23,29,139
"[0, 1]",183,15,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,18,29,139
"[0, 1]",2223,11,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",40,4,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",20,3,29,139
"[0, 1]",41,7,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",85,5,29,139
"[0, 1]",18,3,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",92,9,29,139
"[0, 1]",20,0,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",2223,16,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",25,4,29,139
"[0, 1]",29,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,12,29,139
"[0, 1]",70,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,21,29,139
"[0, 1]",18,4,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,48,29,139
"[0, 1]",75,15,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,9,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",76,8,29,139
"[0, 1]",85,7,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,19,29,139
"[0, 1]",164,18,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",10,2,29,139
"[0, 1]",323,31,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",311,36,29,139
"[0, 1]",43,6,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",53,6,29,139
"[0, 1]",86,11,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",45,4,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,36,29,159
"[0, 1]",12,0,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",35,4,29,159
"[0, 1]",55,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",63,6,29,159
"[0, 1]",16,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",233,26,29,159
"[0, 1]",2223,22,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",166,19,29,159
"[0, 1]",2223,37,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",242,25,29,159
"[0, 1]",2223,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",83,12,29,159
"[0, 1]",119,14,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",92,13,29,159
"[0, 1]",409,36,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,4,29,159
"[0, 1]",2223,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",28,2,29,159
"[0, 1]",88,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",121,14,29,159
"[0, 1]",42,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",24,2,29,159
"[0, 1]",2223,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,22,29,159
"[0, 1]",102,9,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",368,49,29,159
"[0, 1]",79,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",119,20,29,159
"[0, 1]",388,29,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,11,29,159
"[0, 1]",2223,22,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",22,8,29,159
"[0, 1]",2223,46,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",359,37,29,159
"[0, 1]",39,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",34,2,29,159
"[0, 1]",27,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",387,39,29,159
"[0, 1]",91,9,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",54,13,29,159
"[0, 1]",20,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",57,6,29,159
"[0, 1]",192,21,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,6,29,159
"[0, 1]",71,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",141,13,29,159
"[0, 1]",264,28,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",225,22,29,159
"[0, 1]",69,10,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",56,6,29,159
"[0, 1]",2223,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",106,14,29,159
"[0, 1]",118,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",38,3,29,159
"[0, 1]",2223,24,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",205,16,29,159
"[0, 1]",66,10,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,38,29,159
"[0, 1]",2223,10,29,159
"[1, 0]",6,1,29,179
"[0.5, 0.5]",199,25,29,179
"[0, 1]",37,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,41,29,179
"[0, 1]",89,14,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",37,7,29,179
"[0, 1]",33,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",78,8,29,179
"[0, 1]",60,10,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",46,6,29,179
"[0, 1]",96,15,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",46,7,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",85,9,29,179
"[0, 1]",2223,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",25,5,29,179
"[0, 1]",185,20,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",152,13,29,179
"[0, 1]",232,29,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",82,11,29,179
"[0, 1]",199,24,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,15,29,179
"[0, 1]",96,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,5,29,179
"[0, 1]",2223,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",14,4,29,179
"[0, 1]",2223,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",127,16,29,179
"[0, 1]",2223,46,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,37,29,179
"[0, 1]",2223,29,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,20,29,179
"[0, 1]",196,22,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,7,29,179
"[0, 1]",2223,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,46,29,179
"[0, 1]",30,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,15,29,179
"[0, 1]",131,16,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",149,22,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",21,0,29,179
"[0, 1]",352,33,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",146,18,29,179
"[0, 1]",109,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",83,12,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",193,27,29,179
"[0, 1]",186,19,29,179
