currentweight,result,stays,validationproblem,inteval
"[1, 0]",7,0,29,39
"[0.5, 0.5]",85,14,29,39
"[0, 1]",41,4,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",90,11,29,39
"[0, 1]",60,8,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",7,0,29,39
"[0, 1]",63,11,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",13,3,29,39
"[0, 1]",10,3,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",35,4,29,39
"[0, 1]",22,3,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",157,22,29,39
"[0, 1]",125,14,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",48,9,29,39
"[0, 1]",41,7,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",34,6,29,39
"[0, 1]",33,4,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",26,1,29,39
"[0, 1]",96,10,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",89,9,29,39
"[0, 1]",69,6,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",80,6,29,39
"[0, 1]",27,5,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",29,5,29,39
"[0, 1]",101,12,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",118,13,29,39
"[0, 1]",219,33,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",87,6,29,39
"[0, 1]",28,4,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",12,1,29,39
"[0, 1]",108,15,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",54,7,29,39
"[0, 1]",139,14,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",20,3,29,39
"[0, 1]",17,6,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",28,2,29,39
"[0, 1]",17,3,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",70,7,29,39
"[0, 1]",41,7,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",32,1,29,39
"[0, 1]",51,5,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",51,8,29,39
"[0, 1]",75,5,29,39
"[1, 0]",7,0,29,39
"[0.5, 0.5]",32,3,29,39
"[0, 1]",17,3,29,39
"[1, 0]",6,0,29,59
"[0.5, 0.5]",73,7,29,59
"[0, 1]",87,9,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",78,15,29,59
"[0, 1]",86,10,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",19,3,29,59
"[0, 1]",218,33,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",14,1,29,59
"[0, 1]",252,28,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",92,13,29,59
"[0, 1]",217,21,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",506,57,29,59
"[0, 1]",342,37,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",144,16,29,59
"[0, 1]",215,24,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",116,13,29,59
"[0, 1]",517,61,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",184,28,29,59
"[0, 1]",67,8,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",215,24,29,59
"[0, 1]",93,11,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",55,8,29,59
"[0, 1]",36,3,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",44,1,29,59
"[0, 1]",53,5,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",32,3,29,59
"[0, 1]",34,5,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",239,35,29,59
"[0, 1]",45,5,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",117,20,29,59
"[0, 1]",25,2,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",30,3,29,59
"[0, 1]",144,22,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",69,10,29,59
"[0, 1]",164,20,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",31,3,29,59
"[0, 1]",205,23,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",172,20,29,59
"[0, 1]",120,12,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",142,13,29,59
"[0, 1]",141,9,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",63,9,29,59
"[0, 1]",19,2,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",106,13,29,59
"[0, 1]",310,30,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",47,9,29,59
"[0, 1]",99,11,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",120,17,29,59
"[0, 1]",161,16,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",14,2,29,59
"[0, 1]",54,3,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",233,29,29,59
"[0, 1]",78,4,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",261,28,29,59
"[0, 1]",283,36,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",43,4,29,59
"[0, 1]",66,5,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",120,14,29,59
"[0, 1]",145,16,29,59
"[1, 0]",6,0,29,59
"[0.5, 0.5]",91,10,29,59
"[0, 1]",94,8,29,59
"[1, 0]",6,0,29,79
"[0.5, 0.5]",78,5,29,79
"[0, 1]",234,32,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",193,17,29,79
"[0, 1]",368,45,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",284,28,29,79
"[0, 1]",274,30,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",240,19,29,79
"[0, 1]",178,24,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",395,34,29,79
"[0, 1]",112,16,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",172,17,29,79
"[0, 1]",68,7,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",170,27,29,79
"[0, 1]",37,6,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",36,2,29,79
"[0, 1]",27,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",121,17,29,79
"[0, 1]",164,20,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",16,3,29,79
"[0, 1]",52,8,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",82,12,29,79
"[0, 1]",144,15,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",202,18,29,79
"[0, 1]",36,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",136,17,29,79
"[0, 1]",21,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",197,24,29,79
"[0, 1]",35,3,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",138,16,29,79
"[0, 1]",105,9,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",234,21,29,79
"[0, 1]",19,3,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",274,31,29,79
"[0, 1]",494,44,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",153,16,29,79
"[0, 1]",33,2,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",203,30,29,79
"[0, 1]",68,8,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",38,4,29,79
"[0, 1]",31,3,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",39,6,29,79
"[0, 1]",64,10,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",162,12,29,79
"[0, 1]",254,35,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",183,20,29,79
"[0, 1]",22,4,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",252,28,29,79
"[0, 1]",450,60,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",246,31,29,79
"[0, 1]",73,6,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",196,17,29,79
"[0, 1]",384,46,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",372,36,29,79
"[0, 1]",93,11,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",140,12,29,79
"[0, 1]",60,8,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",60,10,29,79
"[0, 1]",352,46,29,79
"[1, 0]",6,0,29,79
"[0.5, 0.5]",12,0,29,79
"[0, 1]",53,6,29,79
"[1, 0]",6,0,29,99
"[0.5, 0.5]",59,5,29,99
"[0, 1]",39,4,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",26,3,29,99
"[0, 1]",112,18,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",386,41,29,99
"[0, 1]",183,21,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",237,23,29,99
"[0, 1]",33,5,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",97,13,29,99
"[0, 1]",171,14,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",31,4,29,99
"[0, 1]",111,14,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",64,5,29,99
"[0, 1]",299,37,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",234,19,29,99
"[0, 1]",68,10,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",168,15,29,99
"[0, 1]",166,15,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",55,5,29,99
"[0, 1]",32,3,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",190,18,29,99
"[0, 1]",283,35,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",56,6,29,99
"[0, 1]",68,8,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",99,13,29,99
"[0, 1]",63,7,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",283,41,29,99
"[0, 1]",31,3,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",43,4,29,99
"[0, 1]",246,27,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",69,6,29,99
"[0, 1]",72,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",314,39,29,99
"[0, 1]",123,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",150,17,29,99
"[0, 1]",44,4,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",88,10,29,99
"[0, 1]",88,1,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",92,10,29,99
"[0, 1]",56,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",20,1,29,99
"[0, 1]",162,23,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",45,6,29,99
"[0, 1]",284,30,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",111,16,29,99
"[0, 1]",216,22,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",595,62,29,99
"[0, 1]",116,17,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",175,18,29,99
"[0, 1]",26,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",30,1,29,99
"[0, 1]",198,24,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",10,0,29,99
"[0, 1]",86,8,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",31,6,29,99
"[0, 1]",407,40,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",117,13,29,99
"[0, 1]",117,16,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",283,39,29,99
"[0, 1]",81,7,29,99
"[1, 0]",6,0,29,119
"[0.5, 0.5]",32,4,29,119
"[0, 1]",2223,24,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",74,9,29,119
"[0, 1]",34,3,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2284,8,29,119
"[0, 1]",59,6,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",72,6,29,119
"[0, 1]",77,13,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",19,2,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",213,23,29,119
"[0, 1]",2223,32,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",122,9,29,119
"[0, 1]",285,37,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",44,7,29,119
"[0, 1]",63,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",29,5,29,119
"[0, 1]",25,1,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",72,6,29,119
"[0, 1]",82,11,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,16,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",84,10,29,119
"[0, 1]",2223,12,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",68,8,29,119
"[0, 1]",279,30,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",256,24,29,119
"[0, 1]",568,45,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",256,30,29,119
"[0, 1]",40,3,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,18,29,119
"[0, 1]",106,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",82,12,29,119
"[0, 1]",103,11,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,12,29,119
"[0, 1]",125,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",46,7,29,119
"[0, 1]",94,15,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",58,3,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",21,3,29,119
"[0, 1]",152,22,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",57,6,29,119
"[0, 1]",146,17,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,23,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",76,7,29,119
"[0, 1]",2223,21,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,20,29,119
"[0, 1]",287,32,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,45,29,119
"[0, 1]",308,37,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",17,1,29,119
"[0, 1]",242,23,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",609,69,29,119
"[0, 1]",368,33,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",319,40,29,119
"[0, 1]",421,44,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",122,15,29,119
"[0, 1]",60,8,29,119
"[1, 0]",6,0,29,139
"[0.5, 0.5]",138,16,29,139
"[0, 1]",136,15,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,23,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,85,29,139
"[0, 1]",56,8,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",15,2,29,139
"[0, 1]",173,24,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",167,18,29,139
"[0, 1]",37,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",101,14,29,139
"[0, 1]",2223,9,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",43,10,29,139
"[0, 1]",40,4,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",177,22,29,139
"[0, 1]",146,8,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",39,5,29,139
"[0, 1]",2223,23,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",104,10,29,139
"[0, 1]",48,10,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",179,12,29,139
"[0, 1]",100,14,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",208,27,29,139
"[0, 1]",2223,59,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,0,29,139
"[0, 1]",2223,6,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",58,9,29,139
"[0, 1]",2223,2,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2309,25,29,139
"[0, 1]",119,16,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,42,29,139
"[0, 1]",2223,21,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",152,18,29,139
"[0, 1]",92,9,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",139,9,29,139
"[0, 1]",2223,35,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",210,22,29,139
"[0, 1]",117,17,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",115,12,29,139
"[0, 1]",2223,21,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",288,32,29,139
"[0, 1]",124,16,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",92,12,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",88,10,29,139
"[0, 1]",87,11,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",723,75,29,139
"[0, 1]",54,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",32,4,29,139
"[0, 1]",185,28,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",73,8,29,139
"[0, 1]",40,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",75,12,29,139
"[0, 1]",59,8,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",303,35,29,139
"[0, 1]",184,18,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",90,13,29,139
"[0, 1]",2223,21,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,22,29,139
"[0, 1]",2223,10,29,139
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,14,29,159
"[0, 1]",2223,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",213,16,29,159
"[0, 1]",16,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,21,29,159
"[0, 1]",2223,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",169,20,29,159
"[0, 1]",2223,30,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,39,29,159
"[0, 1]",103,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",49,6,29,159
"[0, 1]",315,37,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",592,71,29,159
"[0, 1]",2223,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",80,11,29,159
"[0, 1]",173,19,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",9,1,29,159
"[0, 1]",155,19,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",74,10,29,159
"[0, 1]",90,8,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",170,16,29,159
"[0, 1]",156,13,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",345,42,29,159
"[0, 1]",2223,30,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",172,24,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",374,27,29,159
"[0, 1]",2223,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",210,26,29,159
"[0, 1]",27,0,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",41,6,29,159
"[0, 1]",53,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",120,12,29,159
"[0, 1]",238,34,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",143,25,29,159
"[0, 1]",177,20,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",328,40,29,159
"[0, 1]",272,33,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",183,21,29,159
"[0, 1]",2223,19,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",2223,4,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,69,29,159
"[0, 1]",150,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",68,8,29,159
"[0, 1]",53,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,33,29,159
"[0, 1]",123,16,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",108,16,29,159
"[0, 1]",95,14,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",57,5,29,159
"[0, 1]",2223,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",291,39,29,159
"[0, 1]",73,10,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",248,25,29,159
"[0, 1]",2223,13,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",34,3,29,159
"[0, 1]",28,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",27,5,29,159
"[0, 1]",36,3,29,159
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,8,29,179
"[0, 1]",133,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",144,13,29,179
"[0, 1]",76,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,42,29,179
"[0, 1]",112,15,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",188,25,29,179
"[0, 1]",270,18,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",21,3,29,179
"[0, 1]",156,17,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",167,17,29,179
"[0, 1]",154,27,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",97,13,29,179
"[0, 1]",283,34,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",30,2,29,179
"[0, 1]",52,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,6,29,179
"[0, 1]",68,10,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",27,3,29,179
"[0, 1]",2223,70,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",59,10,29,179
"[0, 1]",2223,1,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",39,3,29,179
"[0, 1]",2223,12,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",294,36,29,179
"[0, 1]",198,26,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",101,15,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",122,12,29,179
"[0, 1]",104,12,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",124,16,29,179
"[0, 1]",124,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",49,2,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",120,14,29,179
"[0, 1]",2223,21,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",168,18,29,179
"[0, 1]",134,16,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",29,2,29,179
"[0, 1]",22,2,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",356,44,29,179
"[0, 1]",86,11,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",244,28,29,179
"[0, 1]",203,28,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",101,11,29,179
"[0, 1]",686,73,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,8,29,179
"[0, 1]",2223,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",194,23,29,179
"[0, 1]",52,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",258,29,29,179
"[0, 1]",232,29,29,179
"[1, 0]",6,1,29,179
