currentweight,result,stays,validationproblem,inteval
"[0.5, 0.5]",287,31,29,99
"[0, 1]",178,20,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",81,7,29,99
"[0, 1]",223,33,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,13,29,99
"[0, 1]",2223,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",169,21,29,99
"[0, 1]",637,68,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",2223,6,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,9,29,99
"[0, 1]",26,4,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",53,4,29,99
"[0, 1]",2223,29,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",122,15,29,99
"[0, 1]",84,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",2223,4,29,99
"[0, 1]",102,7,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",102,7,29,99
"[0, 1]",214,30,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",95,10,29,99
"[0, 1]",96,14,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",97,8,29,99
"[0, 1]",259,30,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",115,10,29,99
"[0, 1]",2223,8,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",7,1,29,99
"[0, 1]",137,8,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",201,24,29,99
"[0, 1]",101,9,29,99
"[1, 0]",6,0,29,99
"[0.5, 0.5]",224,24,29,99
"[0, 1]",79,9,29,99
"[1, 0]",6,0,29,119
"[0.5, 0.5]",392,46,29,119
"[0, 1]",198,22,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",550,39,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",361,42,29,119
"[0, 1]",445,48,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",32,3,29,119
"[0, 1]",181,16,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,30,29,119
"[0, 1]",91,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",24,1,29,119
"[0, 1]",34,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",40,2,29,119
"[0, 1]",148,20,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,33,29,119
"[0, 1]",103,13,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,23,29,119
"[0, 1]",434,47,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",146,17,29,119
"[0, 1]",71,8,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",176,15,29,119
"[0, 1]",297,35,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",42,8,29,119
"[0, 1]",2223,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,6,29,119
"[0, 1]",97,18,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",93,10,29,119
"[0, 1]",86,15,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",255,31,29,119
"[0, 1]",61,13,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",167,16,29,119
"[0, 1]",103,6,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,16,29,119
"[0, 1]",2223,7,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",2223,3,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",2223,11,29,119
"[0, 1]",17,1,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",50,3,29,119
"[0, 1]",112,10,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",22,5,29,119
"[0, 1]",72,9,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",87,9,29,119
"[0, 1]",2223,11,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",90,9,29,119
"[0, 1]",114,15,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",72,12,29,119
"[0, 1]",59,6,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",86,10,29,119
"[0, 1]",35,4,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",198,25,29,119
"[0, 1]",2223,2,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",42,7,29,119
"[0, 1]",51,7,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",244,26,29,119
"[0, 1]",170,16,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",134,12,29,119
"[0, 1]",155,22,29,119
"[1, 0]",6,0,29,119
"[0.5, 0.5]",61,11,29,119
"[0, 1]",120,14,29,119
"[1, 0]",6,0,29,139
"[0.5, 0.5]",246,25,29,139
"[0, 1]",2223,58,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,5,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",36,5,29,139
"[0, 1]",98,12,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",205,19,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",68,8,29,139
"[0, 1]",94,11,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",330,31,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",83,14,29,139
"[0, 1]",87,12,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",39,6,29,139
"[0, 1]",15,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",326,34,29,139
"[0, 1]",40,6,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",73,11,29,139
"[0, 1]",31,5,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",70,8,29,139
"[0, 1]",209,23,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,10,29,139
"[0, 1]",37,6,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",360,42,29,139
"[0, 1]",2223,9,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",260,30,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,4,29,139
"[0, 1]",34,7,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",325,41,29,139
"[0, 1]",116,12,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,12,29,139
"[0, 1]",295,32,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",53,5,29,139
"[0, 1]",39,7,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",244,23,29,139
"[0, 1]",66,9,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,15,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,19,29,139
"[0, 1]",91,14,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,5,29,139
"[0, 1]",2223,22,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,6,29,139
"[0, 1]",2223,14,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",32,3,29,139
"[0, 1]",128,18,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,6,29,139
"[0, 1]",2223,2,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",105,14,29,139
"[0, 1]",82,9,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",219,31,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",288,35,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",9,2,29,139
"[0, 1]",31,4,29,139
"[1, 0]",6,0,29,139
"[0.5, 0.5]",42,6,29,139
"[0, 1]",242,24,29,139
"[1, 0]",6,0,29,159
"[0.5, 0.5]",133,17,29,159
"[0, 1]",90,10,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",402,47,29,159
"[0, 1]",258,33,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",317,33,29,159
"[0, 1]",21,2,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",54,7,29,159
"[0, 1]",2223,23,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",127,15,29,159
"[0, 1]",351,42,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",271,21,29,159
"[0, 1]",2223,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",12,2,29,159
"[0, 1]",2223,18,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,7,29,159
"[0, 1]",41,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,33,29,159
"[0, 1]",34,3,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",59,8,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",28,3,29,159
"[0, 1]",111,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",86,9,29,159
"[0, 1]",2223,16,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",304,39,29,159
"[0, 1]",2223,0,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",58,4,29,159
"[0, 1]",15,0,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",17,2,29,159
"[0, 1]",2223,15,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,34,29,159
"[0, 1]",2223,10,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",45,6,29,159
"[0, 1]",2223,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",109,12,29,159
"[0, 1]",152,15,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",76,9,29,159
"[0, 1]",2223,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",161,17,29,159
"[0, 1]",24,1,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",60,7,29,159
"[0, 1]",42,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,12,29,159
"[0, 1]",25,1,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",78,6,29,159
"[0, 1]",69,11,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",290,26,29,159
"[0, 1]",2223,14,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,12,29,159
"[0, 1]",2223,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,38,29,159
"[0, 1]",122,12,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,37,29,159
"[0, 1]",41,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",2223,15,29,159
"[0, 1]",231,31,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",32,2,29,159
"[0, 1]",29,5,29,159
"[1, 0]",6,0,29,159
"[0.5, 0.5]",140,16,29,159
"[0, 1]",299,26,29,159
"[1, 0]",6,0,29,179
"[0.5, 0.5]",240,29,29,179
"[0, 1]",16,3,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,28,29,179
"[0, 1]",323,32,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",348,35,29,179
"[0, 1]",2223,50,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",243,20,29,179
"[0, 1]",72,13,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,4,29,179
"[0, 1]",323,29,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",136,18,29,179
"[0, 1]",2223,17,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",37,5,29,179
"[0, 1]",54,7,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",85,13,29,179
"[0, 1]",457,44,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",293,34,29,179
"[0, 1]",189,22,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",24,3,29,179
"[0, 1]",124,18,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",22,3,29,179
"[0, 1]",248,31,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",74,8,29,179
"[0, 1]",2223,2,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,15,29,179
"[0, 1]",310,36,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",30,4,29,179
"[0, 1]",2223,8,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",31,5,29,179
"[0, 1]",18,0,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",17,2,29,179
"[0, 1]",313,35,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,26,29,179
"[0, 1]",204,29,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,33,29,179
"[0, 1]",485,59,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",2223,4,29,179
"[0, 1]",18,1,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",59,10,29,179
"[0, 1]",70,8,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",217,29,29,179
"[0, 1]",57,7,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",184,15,29,179
"[0, 1]",116,14,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",54,7,29,179
"[0, 1]",2223,5,29,179
"[1, 0]",6,0,29,179
"[0.5, 0.5]",59,5,29,179
"[0, 1]",111,12,29,179
"[1, 0]",6,0,29,179
