currentweight,result,stays,validationproblem,inteval
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",49,6,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",33,7,29,39
"[0, 1]",17,2,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",17,3,29,39
"[0, 1]",26,2,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",46,7,29,39
"[0, 1]",32,3,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",17,2,29,39
"[0, 1]",71,10,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",11,2,29,39
"[0, 1]",28,6,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",2223,9,29,39
"[0, 1]",43,3,29,39
"[1, 0]",8,3,29,39
"[0.5, 0.5]",17,3,29,39
"[0, 1]",14,0,29,39
"[1, 0]",8,3,29,59
"[0.5, 0.5]",23,5,29,59
"[0, 1]",52,11,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",15,3,29,59
"[0, 1]",2223,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",13,3,29,59
"[0, 1]",2223,4,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",20,3,29,59
"[0, 1]",101,10,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",65,7,29,59
"[0, 1]",40,4,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",21,5,29,59
"[0, 1]",2223,5,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",44,4,29,59
"[0, 1]",51,6,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",194,19,29,59
"[0, 1]",39,4,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",120,14,29,59
"[0, 1]",70,10,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",28,3,29,59
"[0, 1]",50,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",26,1,29,59
"[0, 1]",99,8,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,3,29,59
"[0, 1]",34,5,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,9,29,59
"[0, 1]",15,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",28,5,29,59
"[0, 1]",10,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",31,4,29,59
"[0, 1]",67,5,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",42,3,29,59
"[0, 1]",80,6,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",90,14,29,59
"[0, 1]",14,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",83,5,29,59
"[0, 1]",16,3,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",83,9,29,59
"[0, 1]",30,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",29,4,29,59
"[0, 1]",12,0,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",28,6,29,59
"[0, 1]",26,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",46,6,29,59
"[0, 1]",42,7,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",22,5,29,59
"[0, 1]",2223,5,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",54,5,29,59
"[0, 1]",19,3,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",37,3,29,59
"[0, 1]",21,1,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,4,29,59
"[0, 1]",42,6,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",74,8,29,59
"[0, 1]",48,9,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,2,29,59
"[0, 1]",26,2,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",17,4,29,59
"[0, 1]",67,9,29,59
"[1, 0]",8,3,29,59
"[0.5, 0.5]",2223,17,29,59
"[0, 1]",18,3,29,59
"[1, 0]",8,3,29,79
"[0.5, 0.5]",21,3,29,79
"[0, 1]",23,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",67,7,29,79
"[0, 1]",15,4,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",151,8,29,79
"[0, 1]",12,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",20,5,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",20,4,29,79
"[0, 1]",29,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",67,15,29,79
"[0, 1]",84,6,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",22,5,29,79
"[0, 1]",19,4,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",88,8,29,79
"[0, 1]",14,5,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",10,1,29,79
"[0, 1]",34,2,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",38,6,29,79
"[0, 1]",13,2,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",63,18,29,79
"[0, 1]",59,5,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",2223,0,29,79
"[0, 1]",17,4,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",21,4,29,79
"[0, 1]",81,6,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",50,4,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",2223,2,29,79
"[0, 1]",76,5,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",152,17,29,79
"[0, 1]",2223,2,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",2223,2,29,79
"[0, 1]",71,11,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",132,9,29,79
"[0, 1]",2223,4,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",79,6,29,79
"[0, 1]",27,1,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",27,2,29,79
"[0, 1]",136,11,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",18,4,29,79
"[0, 1]",2223,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",38,4,29,79
"[0, 1]",2223,16,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",49,2,29,79
"[0, 1]",77,11,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",35,7,29,79
"[0, 1]",39,11,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",56,6,29,79
"[0, 1]",33,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",25,4,29,79
"[0, 1]",40,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",10,1,29,79
"[0, 1]",80,13,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",14,2,29,79
"[0, 1]",13,3,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",10,1,29,79
"[0, 1]",21,1,29,79
"[1, 0]",8,3,29,79
"[0.5, 0.5]",45,6,29,79
"[0, 1]",14,2,29,79
"[1, 0]",8,3,29,99
"[0.5, 0.5]",199,23,29,99
"[0, 1]",2223,80,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",27,2,29,99
"[0, 1]",129,19,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",24,2,29,99
"[0, 1]",2223,15,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",27,5,29,99
"[0, 1]",98,10,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",46,8,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",138,11,29,99
"[0, 1]",14,3,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",117,11,29,99
"[0, 1]",132,16,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,10,29,99
"[0, 1]",2223,12,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",118,14,29,99
"[0, 1]",63,9,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,25,29,99
"[0, 1]",2223,13,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",119,20,29,99
"[0, 1]",2223,26,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",25,3,29,99
"[0, 1]",2223,6,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2725,44,29,99
"[0, 1]",60,5,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",28,2,29,99
"[0, 1]",403,57,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",19,2,29,99
"[0, 1]",269,27,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",29,2,29,99
"[0, 1]",60,6,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,45,29,99
"[0, 1]",222,19,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",38,1,29,99
"[0, 1]",424,48,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",195,19,29,99
"[0, 1]",219,28,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",402,47,29,99
"[0, 1]",181,16,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",39,4,29,99
"[0, 1]",2223,8,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",174,26,29,99
"[0, 1]",2223,20,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,7,29,99
"[0, 1]",119,14,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",224,27,29,99
"[0, 1]",91,10,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",55,3,29,99
"[0, 1]",499,58,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",14,0,29,99
"[0, 1]",100,12,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",74,10,29,99
"[0, 1]",18,4,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,2,29,99
"[0, 1]",76,7,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",2223,8,29,99
"[0, 1]",2223,19,29,99
"[1, 0]",8,3,29,99
"[0.5, 0.5]",448,64,29,99
"[0, 1]",49,7,29,99
"[1, 0]",6,2,29,119
"[0.5, 0.5]",138,19,29,119
"[0, 1]",100,19,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",367,36,29,119
"[0, 1]",15,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2310,22,29,119
"[0, 1]",26,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",86,8,29,119
"[0, 1]",29,6,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",97,14,29,119
"[0, 1]",73,6,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",26,2,29,119
"[0, 1]",2223,10,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",213,24,29,119
"[0, 1]",2223,49,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",86,8,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",2223,45,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",259,23,29,119
"[0, 1]",2223,12,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",52,8,29,119
"[0, 1]",17,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",36,2,29,119
"[0, 1]",2223,21,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,11,29,119
"[0, 1]",37,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",60,8,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",112,14,29,119
"[0, 1]",2223,8,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",27,5,29,119
"[0, 1]",154,17,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",47,10,29,119
"[0, 1]",2223,12,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",2223,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",2223,11,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,29,29,119
"[0, 1]",70,7,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",58,8,29,119
"[0, 1]",191,20,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",155,13,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",63,6,29,119
"[0, 1]",113,13,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",249,33,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,14,29,119
"[0, 1]",259,28,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",152,22,29,119
"[0, 1]",213,22,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",260,22,29,119
"[0, 1]",554,60,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",33,4,29,119
"[0, 1]",65,9,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",38,5,29,119
"[0, 1]",2223,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",145,19,29,119
"[0, 1]",213,27,29,119
"[1, 0]",6,2,29,139
"[0.5, 0.5]",294,39,29,139
"[0, 1]",27,3,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",292,34,29,139
"[0, 1]",317,26,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",16,4,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",225,22,29,139
"[0, 1]",21,2,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,8,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",317,38,29,139
"[0, 1]",50,8,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",76,8,29,139
"[0, 1]",2223,25,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",29,2,29,139
"[0, 1]",106,9,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",245,26,29,139
"[0, 1]",121,17,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",227,22,29,139
"[0, 1]",54,7,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",239,33,29,139
"[0, 1]",173,19,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",239,29,29,139
"[0, 1]",35,5,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",242,22,29,139
"[0, 1]",261,30,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",19,3,29,139
"[0, 1]",276,26,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",212,22,29,139
"[0, 1]",2223,25,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",168,16,29,139
"[0, 1]",29,1,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",121,18,29,139
"[0, 1]",299,29,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",79,9,29,139
"[0, 1]",129,8,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,7,29,139
"[0, 1]",2275,77,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",224,23,29,139
"[0, 1]",2223,45,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",394,39,29,139
"[0, 1]",32,0,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",14,2,29,139
"[0, 1]",2223,11,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",42,9,29,139
"[0, 1]",27,2,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",120,15,29,139
"[0, 1]",2223,49,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",187,19,29,139
"[0, 1]",419,42,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,12,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",42,7,29,139
"[0, 1]",67,7,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",16,2,29,139
"[0, 1]",106,8,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,13,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,16,29,139
"[0, 1]",163,17,29,139
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",2223,13,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",76,10,29,159
"[0, 1]",86,7,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",17,4,29,159
"[0, 1]",90,13,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",269,30,29,159
"[0, 1]",78,12,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,0,29,159
"[0, 1]",341,36,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",180,20,29,159
"[0, 1]",235,32,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",136,13,29,159
"[0, 1]",2223,19,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",231,26,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,8,29,159
"[0, 1]",243,24,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",60,7,29,159
"[0, 1]",80,10,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,6,29,159
"[0, 1]",2223,16,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",135,13,29,159
"[0, 1]",101,12,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",166,23,29,159
"[0, 1]",2223,10,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",454,56,29,159
"[0, 1]",120,10,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,17,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",84,14,29,159
"[0, 1]",35,5,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",52,5,29,159
"[0, 1]",205,18,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,31,29,159
"[0, 1]",75,10,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,20,29,159
"[0, 1]",153,20,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",397,40,29,159
"[0, 1]",69,13,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",119,18,29,159
"[0, 1]",41,3,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,23,29,159
"[0, 1]",122,12,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",35,2,29,159
"[0, 1]",284,30,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",17,2,29,159
"[0, 1]",211,21,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",40,7,29,159
"[0, 1]",2223,21,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",2223,16,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",56,5,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",24,4,29,159
"[0, 1]",2223,5,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,7,29,159
"[0, 1]",101,14,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,7,29,159
"[0, 1]",48,7,29,159
"[1, 0]",6,2,29,179
"[0.5, 0.5]",229,23,29,179
"[0, 1]",164,16,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",110,9,29,179
"[0, 1]",30,2,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",91,7,29,179
"[0, 1]",271,26,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,6,29,179
"[0, 1]",449,44,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",282,31,29,179
"[0, 1]",21,3,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",118,16,29,179
"[0, 1]",2223,6,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",177,15,29,179
"[0, 1]",20,3,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",854,77,29,179
"[0, 1]",161,29,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",46,7,29,179
"[0, 1]",2223,11,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",199,18,29,179
"[0, 1]",138,19,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",32,7,29,179
"[0, 1]",208,21,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,13,29,179
"[0, 1]",192,21,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",14,2,29,179
"[0, 1]",90,9,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,35,29,179
"[0, 1]",313,34,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",315,31,29,179
"[0, 1]",159,22,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",89,10,29,179
"[0, 1]",2223,16,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,56,29,179
"[0, 1]",38,3,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,6,29,179
"[0, 1]",88,8,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,5,29,179
"[0, 1]",131,15,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",345,43,29,179
"[0, 1]",2223,13,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",162,19,29,179
"[0, 1]",68,8,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",73,10,29,179
"[0, 1]",41,7,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",11,2,29,179
"[0, 1]",97,8,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",2223,45,29,179
"[0, 1]",2223,6,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",45,9,29,179
"[0, 1]",69,8,29,179
"[1, 0]",6,2,29,179
"[0.5, 0.5]",16,2,29,179
"[0, 1]",116,10,29,179
