currentweight,result,stays,validationproblem,inteval
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,7,29,19
"[0, 1]",2223,1,29,19
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,3,29,19
"[0, 1]",2223,2,29,19
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,2,29,19
"[0, 1]",2223,3,29,19
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,9,29,19
"[0, 1]",2223,3,29,19
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,2,29,19
"[0, 1]",2223,1,29,19
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,2,29,19
"[0, 1]",2223,5,29,19
"[1, 0]",6,2,29,19
"[0.5, 0.5]",2223,0,29,19
"[0, 1]",2223,12,29,19
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,5,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,4,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,5,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,6,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,0,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,4,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,6,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",2223,8,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,10,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,4,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,5,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,1,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,2,29,39
"[0, 1]",2223,0,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",2223,4,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,4,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",26,5,29,39
"[0, 1]",2223,2,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,3,29,39
"[0, 1]",2223,8,29,39
"[1, 0]",6,2,29,39
"[0.5, 0.5]",2223,1,29,39
"[0, 1]",2223,3,29,39
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,37,29,59
"[0, 1]",44,7,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",131,23,29,59
"[0, 1]",128,29,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,50,29,59
"[0, 1]",72,9,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,100,29,59
"[0, 1]",2223,5,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",349,36,29,59
"[0, 1]",26,11,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",123,16,29,59
"[0, 1]",2223,8,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,8,29,59
"[0, 1]",213,44,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,76,29,59
"[0, 1]",21,6,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,46,29,59
"[0, 1]",2223,25,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,52,29,59
"[0, 1]",35,7,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,15,29,59
"[0, 1]",68,13,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",465,75,29,59
"[0, 1]",70,14,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,13,29,59
"[0, 1]",68,16,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",447,61,29,59
"[0, 1]",33,9,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",172,18,29,59
"[0, 1]",2223,10,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,32,29,59
"[0, 1]",25,7,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",430,43,29,59
"[0, 1]",13,5,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",354,50,29,59
"[0, 1]",2223,8,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",24,4,29,59
"[0, 1]",27,7,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,66,29,59
"[0, 1]",2223,6,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",561,58,29,59
"[0, 1]",2223,4,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,28,29,59
"[0, 1]",10,6,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,9,29,59
"[0, 1]",36,8,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,48,29,59
"[0, 1]",45,9,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,49,29,59
"[0, 1]",2223,8,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,15,29,59
"[0, 1]",2223,8,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",60,12,29,59
"[0, 1]",2223,4,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,24,29,59
"[0, 1]",20,7,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,21,29,59
"[0, 1]",19,9,29,59
"[1, 0]",6,2,29,59
"[0.5, 0.5]",2223,9,29,59
"[0, 1]",18,3,29,59
"[1, 0]",6,2,29,79
"[0.5, 0.5]",73,5,29,79
"[0, 1]",50,12,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",38,3,29,79
"[0, 1]",31,6,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",30,3,29,79
"[0, 1]",60,14,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",54,4,29,79
"[0, 1]",52,12,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",16,3,29,79
"[0, 1]",2223,3,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",46,4,29,79
"[0, 1]",32,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",18,3,29,79
"[0, 1]",25,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2223,4,29,79
"[0, 1]",10,5,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",55,5,29,79
"[0, 1]",83,21,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2223,11,29,79
"[0, 1]",2223,6,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",54,6,29,79
"[0, 1]",2223,11,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",40,5,29,79
"[0, 1]",42,16,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",122,20,29,79
"[0, 1]",2223,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",69,9,29,79
"[0, 1]",20,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2223,9,29,79
"[0, 1]",33,9,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2223,13,29,79
"[0, 1]",2223,17,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",207,18,29,79
"[0, 1]",2223,2,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2291,23,29,79
"[0, 1]",9,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",278,32,29,79
"[0, 1]",23,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",39,5,29,79
"[0, 1]",27,8,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",447,47,29,79
"[0, 1]",2223,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2223,6,29,79
"[0, 1]",16,2,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",2223,14,29,79
"[0, 1]",16,5,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",189,23,29,79
"[0, 1]",2223,8,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",207,27,29,79
"[0, 1]",2223,6,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",143,21,29,79
"[0, 1]",13,2,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",53,7,29,79
"[0, 1]",82,18,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",91,12,29,79
"[0, 1]",2223,7,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",172,21,29,79
"[0, 1]",48,18,29,79
"[1, 0]",6,2,29,79
"[0.5, 0.5]",19,1,29,79
"[0, 1]",2223,12,29,79
"[1, 0]",6,2,29,99
"[0.5, 0.5]",25,3,29,99
"[0, 1]",2223,9,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",2223,12,29,99
"[0, 1]",101,26,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",59,8,29,99
"[0, 1]",2223,14,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",19,2,29,99
"[0, 1]",19,7,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",180,14,29,99
"[0, 1]",81,21,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",54,4,29,99
"[0, 1]",21,6,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",166,21,29,99
"[0, 1]",2223,7,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",184,21,29,99
"[0, 1]",2223,8,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",200,25,29,99
"[0, 1]",55,18,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",111,10,29,99
"[0, 1]",2223,7,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",246,21,29,99
"[0, 1]",2223,12,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",44,5,29,99
"[0, 1]",18,4,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",107,15,29,99
"[0, 1]",2223,6,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",73,10,29,99
"[0, 1]",12,4,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",21,4,29,99
"[0, 1]",2223,8,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",2223,29,29,99
"[0, 1]",37,7,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",70,9,29,99
"[0, 1]",2223,14,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",158,18,29,99
"[0, 1]",32,11,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",52,8,29,99
"[0, 1]",40,3,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",2223,5,29,99
"[0, 1]",50,14,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",2223,11,29,99
"[0, 1]",36,10,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",83,10,29,99
"[0, 1]",2223,30,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",481,38,29,99
"[0, 1]",12,5,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",211,28,29,99
"[0, 1]",2223,5,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",120,17,29,99
"[0, 1]",14,8,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",301,47,29,99
"[0, 1]",16,6,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",106,11,29,99
"[0, 1]",2223,23,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",94,24,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",589,55,29,99
"[0, 1]",99,27,29,99
"[1, 0]",6,2,29,99
"[0.5, 0.5]",298,36,29,99
"[0, 1]",2223,4,29,99
"[1, 0]",6,2,29,119
"[0.5, 0.5]",301,33,29,119
"[0, 1]",86,12,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",44,7,29,119
"[0, 1]",292,28,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",56,2,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",114,12,29,119
"[0, 1]",2223,5,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,30,29,119
"[0, 1]",314,25,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",69,7,29,119
"[0, 1]",154,20,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",45,8,29,119
"[0, 1]",2223,25,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",68,4,29,119
"[0, 1]",148,5,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",33,2,29,119
"[0, 1]",265,25,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",18,4,29,119
"[0, 1]",2223,9,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",301,37,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",78,6,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",110,8,29,119
"[0, 1]",30,4,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,13,29,119
"[0, 1]",305,22,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,49,29,119
"[0, 1]",2371,21,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",79,6,29,119
"[0, 1]",116,12,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",432,43,29,119
"[0, 1]",63,10,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",109,15,29,119
"[0, 1]",2223,9,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",279,27,29,119
"[0, 1]",2223,11,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",235,27,29,119
"[0, 1]",2223,7,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",321,32,29,119
"[0, 1]",107,11,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,20,29,119
"[0, 1]",228,25,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",82,12,29,119
"[0, 1]",189,19,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",51,7,29,119
"[0, 1]",156,17,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",509,48,29,119
"[0, 1]",469,48,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",64,8,29,119
"[0, 1]",289,33,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",502,58,29,119
"[0, 1]",2223,3,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",25,1,29,119
"[0, 1]",228,35,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",268,31,29,119
"[0, 1]",2223,65,29,119
"[1, 0]",6,2,29,119
"[0.5, 0.5]",2223,11,29,119
"[0, 1]",39,8,29,119
"[1, 0]",6,2,29,139
"[0.5, 0.5]",28,3,29,139
"[0, 1]",58,9,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,7,29,139
"[0, 1]",74,8,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",168,19,29,139
"[0, 1]",132,17,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,9,29,139
"[0, 1]",43,2,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",319,33,29,139
"[0, 1]",95,10,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",12,0,29,139
"[0, 1]",2223,5,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",131,20,29,139
"[0, 1]",40,3,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",85,8,29,139
"[0, 1]",169,15,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",61,10,29,139
"[0, 1]",2223,5,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",201,23,29,139
"[0, 1]",199,18,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",525,52,29,139
"[0, 1]",70,11,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",343,44,29,139
"[0, 1]",459,58,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",58,5,29,139
"[0, 1]",141,13,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",239,29,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",62,10,29,139
"[0, 1]",17,4,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",38,6,29,139
"[0, 1]",18,5,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",78,11,29,139
"[0, 1]",107,13,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",69,10,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,13,29,139
"[0, 1]",2223,11,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",113,15,29,139
"[0, 1]",2223,8,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,22,29,139
"[0, 1]",174,21,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",58,8,29,139
"[0, 1]",187,25,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",144,14,29,139
"[0, 1]",55,7,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,9,29,139
"[0, 1]",2223,14,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",38,7,29,139
"[0, 1]",469,49,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,14,29,139
"[0, 1]",52,5,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",48,3,29,139
"[0, 1]",29,4,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",33,5,29,139
"[0, 1]",26,5,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,4,29,139
"[0, 1]",101,7,29,139
"[1, 0]",6,2,29,139
"[0.5, 0.5]",2223,2,29,139
"[0, 1]",87,14,29,139
"[1, 0]",6,2,29,159
"[0.5, 0.5]",24,2,29,159
"[0, 1]",213,28,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",339,34,29,159
"[0, 1]",29,3,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",323,41,29,159
"[0, 1]",150,15,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",473,52,29,159
"[0, 1]",64,14,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",95,10,29,159
"[0, 1]",329,42,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",191,19,29,159
"[0, 1]",279,27,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",44,11,29,159
"[0, 1]",250,24,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",65,9,29,159
"[0, 1]",161,21,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",244,34,29,159
"[0, 1]",2223,26,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",34,7,29,159
"[0, 1]",55,7,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",24,2,29,159
"[0, 1]",106,13,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",490,60,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",2223,10,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",17,1,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",209,17,29,159
"[0, 1]",22,1,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,10,29,159
"[0, 1]",131,16,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,14,29,159
"[0, 1]",140,23,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",142,11,29,159
"[0, 1]",2223,9,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,8,29,159
"[0, 1]",129,9,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",87,8,29,159
"[0, 1]",64,9,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",57,6,29,159
"[0, 1]",14,3,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,32,29,159
"[0, 1]",189,18,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",246,40,29,159
"[0, 1]",76,7,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",56,6,29,159
"[0, 1]",12,1,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",105,11,29,159
"[0, 1]",2223,21,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",2223,11,29,159
"[0, 1]",155,13,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",39,2,29,159
"[0, 1]",2223,6,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",52,5,29,159
"[0, 1]",2223,26,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",126,18,29,159
"[0, 1]",101,11,29,159
"[1, 0]",6,2,29,159
"[0.5, 0.5]",51,7,29,159
"[0, 1]",180,15,29,159
"[1, 0]",6,1,29,179
"[0.5, 0.5]",145,16,29,179
"[0, 1]",218,23,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",1286,155,29,179
"[0, 1]",268,27,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,10,29,179
"[0, 1]",256,27,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",127,16,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,22,29,179
"[0, 1]",106,12,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",161,27,29,179
"[0, 1]",32,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",127,12,29,179
"[0, 1]",2223,32,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",235,22,29,179
"[0, 1]",81,9,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",174,16,29,179
"[0, 1]",52,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,19,29,179
"[0, 1]",46,4,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",9,1,29,179
"[0, 1]",2223,29,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",171,25,29,179
"[0, 1]",2223,7,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",105,15,29,179
"[0, 1]",173,22,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",32,2,29,179
"[0, 1]",105,11,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",74,4,29,179
"[0, 1]",87,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,9,29,179
"[0, 1]",2223,14,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",93,9,29,179
"[0, 1]",2223,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",256,32,29,179
"[0, 1]",64,6,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",2223,16,29,179
"[0, 1]",44,5,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",289,27,29,179
"[0, 1]",30,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",258,28,29,179
"[0, 1]",121,13,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",41,7,29,179
"[0, 1]",2223,3,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",37,1,29,179
"[0, 1]",350,45,29,179
"[1, 0]",6,1,29,179
"[0.5, 0.5]",125,11,29,179
