currentweight,result,stays,validationproblem,inteval
"[0.5, 0.5]",194,22,29,59
"[0, 1]",2223,18,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",2223,4,29,59
"[0, 1]",30,2,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",86,5,29,59
"[0, 1]",278,32,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",83,12,29,59
"[0, 1]",59,7,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",2223,15,29,59
"[0, 1]",2223,15,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",509,49,29,59
"[0, 1]",27,4,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",120,14,29,59
"[0, 1]",160,20,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",204,24,29,59
"[0, 1]",2223,7,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",23,5,29,59
"[0, 1]",124,10,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",229,24,29,59
"[0, 1]",109,14,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",70,8,29,59
"[0, 1]",2223,6,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",35,3,29,59
"[0, 1]",138,13,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",203,20,29,59
"[0, 1]",135,19,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",199,15,29,59
"[0, 1]",111,13,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",160,15,29,59
"[0, 1]",89,16,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",293,38,29,59
"[0, 1]",243,26,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",28,2,29,59
"[0, 1]",125,10,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",23,3,29,59
"[0, 1]",234,24,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",2223,12,29,59
"[0, 1]",2223,4,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",39,5,29,59
"[0, 1]",42,6,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",28,3,29,59
"[0, 1]",130,16,29,59
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,11,29,79
"[0, 1]",163,19,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,11,29,79
"[0, 1]",169,19,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,14,29,79
"[0, 1]",2223,2,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",97,9,29,79
"[0, 1]",48,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",82,7,29,79
"[0, 1]",85,10,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,6,29,79
"[0, 1]",41,3,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",29,4,29,79
"[0, 1]",190,25,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",413,43,29,79
"[0, 1]",17,2,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",155,20,29,79
"[0, 1]",79,7,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",38,4,29,79
"[0, 1]",64,10,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",163,16,29,79
"[0, 1]",2223,25,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",140,18,29,79
"[0, 1]",150,15,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",247,19,29,79
"[0, 1]",154,21,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",350,35,29,79
"[0, 1]",49,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",50,7,29,79
"[0, 1]",153,18,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",49,4,29,79
"[0, 1]",91,11,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",220,15,29,79
"[0, 1]",268,41,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",24,5,29,79
"[0, 1]",2223,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,13,29,79
"[0, 1]",135,22,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",63,7,29,79
"[0, 1]",68,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",50,9,29,79
"[0, 1]",152,15,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,19,29,79
"[0, 1]",34,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",264,32,29,79
"[0, 1]",2223,3,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",368,30,29,79
"[0, 1]",2223,7,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",132,16,29,79
"[0, 1]",43,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",57,3,29,79
"[0, 1]",79,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,13,29,79
"[0, 1]",98,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,24,29,79
"[0, 1]",2223,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",77,6,29,79
"[0, 1]",181,30,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",139,22,29,79
"[0, 1]",2223,12,29,79
"[1, 0]",7,2,29,99
"[0.5, 0.5]",153,17,29,99
"[0, 1]",97,12,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,17,29,99
"[0, 1]",2223,3,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",53,6,29,99
"[0, 1]",59,8,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,14,29,99
"[0, 1]",2223,11,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",46,6,29,99
"[0, 1]",232,26,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",110,17,29,99
"[0, 1]",150,25,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,4,29,99
"[0, 1]",2223,12,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",79,7,29,99
"[0, 1]",2223,58,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",161,17,29,99
"[0, 1]",115,15,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",306,27,29,99
"[0, 1]",38,8,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",68,11,29,99
"[0, 1]",2223,14,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,25,29,99
"[0, 1]",56,3,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",182,23,29,99
"[0, 1]",461,44,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",41,8,29,99
"[0, 1]",2223,9,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",442,51,29,99
"[0, 1]",183,19,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",46,3,29,99
"[0, 1]",2223,15,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",97,15,29,99
"[0, 1]",130,15,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",454,55,29,99
"[0, 1]",194,26,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",405,47,29,99
"[0, 1]",70,11,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,8,29,99
"[0, 1]",88,9,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",76,17,29,99
"[0, 1]",180,23,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",143,16,29,99
"[0, 1]",329,45,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",83,13,29,99
"[0, 1]",2223,8,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,63,29,99
"[0, 1]",207,22,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",296,36,29,99
"[0, 1]",72,9,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",140,12,29,99
"[0, 1]",2223,20,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",135,13,29,99
"[0, 1]",48,7,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",554,58,29,99
"[0, 1]",342,35,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",148,16,29,99
"[0, 1]",95,13,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",22,2,29,99
"[0, 1]",162,18,29,99
"[1, 0]",7,2,29,119
"[0.5, 0.5]",103,6,29,119
"[0, 1]",2223,19,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,10,29,119
"[0, 1]",28,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",141,17,29,119
"[0, 1]",2223,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",33,3,29,119
"[0, 1]",311,34,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",195,17,29,119
"[0, 1]",203,20,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",78,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",76,11,29,119
"[0, 1]",205,20,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,11,29,119
"[0, 1]",37,5,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",601,80,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",117,13,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,12,29,119
"[0, 1]",2223,12,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",61,8,29,119
"[0, 1]",2223,23,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",28,4,29,119
"[0, 1]",2223,37,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",109,16,29,119
"[0, 1]",126,11,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",40,2,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",156,20,29,119
"[0, 1]",2223,23,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,12,29,119
"[0, 1]",54,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2324,13,29,119
"[0, 1]",416,46,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",214,29,29,119
"[0, 1]",2223,13,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,22,29,119
"[0, 1]",2223,5,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",19,4,29,119
"[0, 1]",68,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",146,16,29,119
"[0, 1]",158,16,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",243,26,29,119
"[0, 1]",154,16,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",64,5,29,119
"[0, 1]",2223,14,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",269,34,29,119
"[0, 1]",76,12,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,21,29,119
"[0, 1]",141,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",155,22,29,119
"[0, 1]",239,35,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",60,13,29,119
"[0, 1]",62,9,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",51,7,29,119
"[0, 1]",71,12,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",253,39,29,119
"[0, 1]",124,7,29,119
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,45,29,139
"[0, 1]",58,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",422,37,29,139
"[0, 1]",50,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2302,53,29,139
"[0, 1]",330,34,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",132,16,29,139
"[0, 1]",80,11,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",136,15,29,139
"[0, 1]",2223,24,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",224,21,29,139
"[0, 1]",2223,22,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",386,36,29,139
"[0, 1]",83,12,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,15,29,139
"[0, 1]",299,38,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",114,15,29,139
"[0, 1]",33,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",501,60,29,139
"[0, 1]",48,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,9,29,139
"[0, 1]",2223,12,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,10,29,139
"[0, 1]",35,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",364,30,29,139
"[0, 1]",2223,16,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",50,5,29,139
"[0, 1]",324,49,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",89,12,29,139
"[0, 1]",96,14,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,41,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",45,3,29,139
"[0, 1]",2223,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",64,5,29,139
"[0, 1]",2223,13,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",75,3,29,139
"[0, 1]",2223,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",28,1,29,139
"[0, 1]",2223,17,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",67,6,29,139
"[0, 1]",135,11,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,4,29,139
"[0, 1]",273,41,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",28,2,29,139
"[0, 1]",170,21,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",48,4,29,139
"[0, 1]",70,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",65,7,29,139
"[0, 1]",105,20,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",37,6,29,139
"[0, 1]",154,16,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",77,11,29,139
"[0, 1]",38,0,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",175,18,29,139
"[0, 1]",137,19,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",84,12,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",225,25,29,139
"[0, 1]",66,8,29,139
"[1, 0]",7,2,29,159
"[0.5, 0.5]",359,42,29,159
"[0, 1]",154,11,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",34,3,29,159
"[0, 1]",341,40,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,6,29,159
"[0, 1]",161,21,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",134,14,29,159
"[0, 1]",63,5,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",47,8,29,159
"[0, 1]",24,3,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",346,37,29,159
"[0, 1]",15,2,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,10,29,159
"[0, 1]",133,14,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",47,8,29,159
"[0, 1]",2223,10,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",36,6,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",27,3,29,159
"[0, 1]",76,7,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,9,29,159
"[0, 1]",2223,17,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",92,15,29,159
"[0, 1]",201,18,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",256,23,29,159
"[0, 1]",46,3,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",82,11,29,159
"[0, 1]",18,2,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",39,8,29,159
"[0, 1]",229,24,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",173,21,29,159
"[0, 1]",2223,8,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",14,2,29,159
"[0, 1]",99,13,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",168,17,29,159
"[0, 1]",2223,14,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,5,29,159
"[0, 1]",32,3,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,17,29,159
"[0, 1]",2223,9,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",32,5,29,159
"[0, 1]",173,22,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",58,4,29,159
"[0, 1]",63,7,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",308,37,29,159
"[0, 1]",2223,17,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",148,12,29,159
"[0, 1]",208,18,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,19,29,159
"[0, 1]",2223,28,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",48,8,29,159
"[0, 1]",2223,77,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",87,9,29,159
"[0, 1]",228,27,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,18,29,159
"[0, 1]",196,20,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",109,16,29,159
"[0, 1]",27,5,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",44,7,29,159
"[0, 1]",403,39,29,159
"[1, 0]",7,2,29,179
"[0.5, 0.5]",258,33,29,179
"[0, 1]",35,6,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,57,29,179
"[0, 1]",175,23,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",43,6,29,179
"[0, 1]",73,9,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",20,0,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",600,71,29,179
"[0, 1]",12,1,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,21,29,179
"[0, 1]",207,25,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",142,18,29,179
"[0, 1]",46,6,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",77,7,29,179
"[0, 1]",71,12,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",79,8,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",15,0,29,179
"[0, 1]",55,6,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",198,16,29,179
"[0, 1]",45,7,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",216,28,29,179
"[0, 1]",105,13,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",153,26,29,179
"[0, 1]",62,11,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,14,29,179
"[0, 1]",13,2,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",51,7,29,179
"[0, 1]",2223,6,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",348,46,29,179
"[0, 1]",18,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,5,29,179
"[0, 1]",95,13,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",25,4,29,179
"[0, 1]",161,17,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",25,3,29,179
"[0, 1]",159,18,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",58,8,29,179
"[0, 1]",134,14,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",74,14,29,179
"[0, 1]",33,4,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",42,6,29,179
"[0, 1]",2223,10,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",224,34,29,179
"[0, 1]",130,9,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",348,31,29,179
"[0, 1]",113,19,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,7,29,179
"[0, 1]",28,7,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,1,29,179
"[0, 1]",2223,28,29,179
