currentweight,result,stays,validationproblem,inteval
"[0, 1]",25,3,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",47,5,29,39
"[0, 1]",39,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",50,6,29,39
"[0, 1]",100,13,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",11,1,29,39
"[0, 1]",22,3,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",106,19,29,39
"[0, 1]",138,15,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",98,13,29,39
"[0, 1]",14,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",9,2,29,39
"[0, 1]",42,6,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",70,10,29,39
"[0, 1]",18,2,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",19,4,29,39
"[0, 1]",63,6,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",59,8,29,39
"[0, 1]",38,6,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",34,3,29,39
"[0, 1]",75,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",9,1,29,39
"[0, 1]",39,3,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",76,12,29,39
"[0, 1]",19,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",11,3,29,39
"[0, 1]",18,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",67,2,29,39
"[0, 1]",42,8,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",12,3,29,39
"[0, 1]",38,3,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",15,2,29,39
"[0, 1]",31,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",72,9,29,39
"[0, 1]",13,1,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",40,6,29,39
"[0, 1]",29,3,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",40,3,29,39
"[0, 1]",46,7,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",80,12,29,39
"[0, 1]",32,6,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",11,3,29,39
"[0, 1]",41,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",105,12,29,39
"[0, 1]",29,5,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",41,5,29,39
"[0, 1]",19,2,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",73,17,29,39
"[0, 1]",22,4,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",18,3,29,39
"[0, 1]",41,5,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",17,4,29,39
"[0, 1]",71,8,29,39
"[1, 0]",7,2,29,39
"[0.5, 0.5]",61,7,29,39
"[0, 1]",31,2,29,39
"[1, 0]",7,2,29,59
"[0.5, 0.5]",41,7,29,59
"[0, 1]",11,3,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",10,3,29,59
"[0, 1]",40,6,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",44,7,29,59
"[0, 1]",68,11,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",10,1,29,59
"[0, 1]",27,3,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",106,14,29,59
"[0, 1]",64,11,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",12,1,29,59
"[0, 1]",67,8,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",55,9,29,59
"[0, 1]",12,4,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",33,6,29,59
"[0, 1]",51,4,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",34,5,29,59
"[0, 1]",41,5,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",17,5,29,59
"[0, 1]",27,3,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",18,4,29,59
"[0, 1]",75,12,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",56,7,29,59
"[0, 1]",50,7,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",31,5,29,59
"[0, 1]",46,6,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",13,3,29,59
"[0, 1]",42,3,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",50,4,29,59
"[0, 1]",120,14,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",10,2,29,59
"[0, 1]",38,2,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",75,8,29,59
"[0, 1]",98,5,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",58,11,29,59
"[0, 1]",11,3,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",40,5,29,59
"[0, 1]",84,10,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",17,2,29,59
"[0, 1]",50,5,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",15,4,29,59
"[0, 1]",18,0,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",27,3,29,59
"[0, 1]",34,3,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",71,7,29,59
"[0, 1]",45,4,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",19,3,29,59
"[0, 1]",30,8,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",14,1,29,59
"[0, 1]",11,5,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",76,9,29,59
"[0, 1]",7,1,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",30,3,29,59
"[0, 1]",54,5,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",76,13,29,59
"[0, 1]",30,2,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",150,12,29,59
"[0, 1]",58,8,29,59
"[1, 0]",7,2,29,59
"[0.5, 0.5]",150,16,29,59
"[0, 1]",35,8,29,59
"[1, 0]",7,2,29,79
"[0.5, 0.5]",78,12,29,79
"[0, 1]",21,0,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",72,8,29,79
"[0, 1]",2223,13,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",88,11,29,79
"[0, 1]",87,11,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",40,8,29,79
"[0, 1]",12,1,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",24,0,29,79
"[0, 1]",39,7,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,7,29,79
"[0, 1]",68,7,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",54,10,29,79
"[0, 1]",53,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",18,6,29,79
"[0, 1]",30,3,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",64,8,29,79
"[0, 1]",14,2,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,4,29,79
"[0, 1]",40,3,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",71,8,29,79
"[0, 1]",14,2,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",88,7,29,79
"[0, 1]",10,2,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",57,11,29,79
"[0, 1]",48,6,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",76,7,29,79
"[0, 1]",15,3,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",23,2,29,79
"[0, 1]",36,1,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",30,7,29,79
"[0, 1]",2223,7,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",11,2,29,79
"[0, 1]",14,1,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",13,2,29,79
"[0, 1]",81,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",25,6,29,79
"[0, 1]",50,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,15,29,79
"[0, 1]",12,1,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",98,10,29,79
"[0, 1]",83,17,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",10,1,29,79
"[0, 1]",27,3,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",108,17,29,79
"[0, 1]",24,4,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",14,1,29,79
"[0, 1]",25,4,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",9,1,29,79
"[0, 1]",116,13,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",54,5,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",54,10,29,79
"[0, 1]",21,4,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",2223,3,29,79
"[0, 1]",45,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",50,10,29,79
"[0, 1]",75,8,29,79
"[1, 0]",7,2,29,79
"[0.5, 0.5]",69,14,29,79
"[0, 1]",2223,5,29,79
"[1, 0]",7,2,29,99
"[0.5, 0.5]",11,3,29,99
"[0, 1]",20,1,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",29,3,29,99
"[0, 1]",23,3,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,17,29,99
"[0, 1]",105,10,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,1,29,99
"[0, 1]",47,5,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,2,29,99
"[0, 1]",25,2,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",31,1,29,99
"[0, 1]",24,5,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,15,29,99
"[0, 1]",63,12,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",84,6,29,99
"[0, 1]",14,2,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",57,7,29,99
"[0, 1]",11,2,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",128,18,29,99
"[0, 1]",128,14,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",21,4,29,99
"[0, 1]",28,2,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",38,5,29,99
"[0, 1]",75,7,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,3,29,99
"[0, 1]",28,5,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",15,2,29,99
"[0, 1]",19,2,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,10,29,99
"[0, 1]",66,9,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,7,29,99
"[0, 1]",57,8,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",18,2,29,99
"[0, 1]",2223,7,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",33,7,29,99
"[0, 1]",40,1,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",137,12,29,99
"[0, 1]",25,0,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",71,8,29,99
"[0, 1]",2223,5,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",17,3,29,99
"[0, 1]",2223,5,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,8,29,99
"[0, 1]",2223,18,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",26,3,29,99
"[0, 1]",51,4,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,5,29,99
"[0, 1]",18,3,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",2223,9,29,99
"[0, 1]",21,3,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",38,7,29,99
"[0, 1]",38,9,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",25,2,29,99
"[0, 1]",2223,12,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",12,3,29,99
"[0, 1]",45,6,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",61,10,29,99
"[0, 1]",48,10,29,99
"[1, 0]",7,2,29,99
"[0.5, 0.5]",32,5,29,99
"[0, 1]",55,3,29,99
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",77,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",96,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",33,5,29,119
"[0, 1]",13,3,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",43,5,29,119
"[0, 1]",45,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,5,29,119
"[0, 1]",63,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",34,2,29,119
"[0, 1]",44,7,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,9,29,119
"[0, 1]",2223,4,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",55,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,2,29,119
"[0, 1]",53,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,12,29,119
"[0, 1]",2223,16,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",59,10,29,119
"[0, 1]",52,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",59,8,29,119
"[0, 1]",9,0,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",32,4,29,119
"[0, 1]",2223,10,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,4,29,119
"[0, 1]",22,3,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",39,9,29,119
"[0, 1]",13,1,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",64,10,29,119
"[0, 1]",21,4,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",78,6,29,119
"[0, 1]",14,2,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",15,3,29,119
"[0, 1]",14,3,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",47,4,29,119
"[0, 1]",13,1,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",162,13,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",28,5,29,119
"[0, 1]",2223,4,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",70,15,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,3,29,119
"[0, 1]",10,3,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,1,29,119
"[0, 1]",107,16,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",2223,7,29,119
"[0, 1]",45,5,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",78,8,29,119
"[0, 1]",23,6,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",89,15,29,119
"[0, 1]",2223,3,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",54,4,29,119
"[0, 1]",63,8,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",32,8,29,119
"[0, 1]",13,2,29,119
"[1, 0]",7,2,29,119
"[0.5, 0.5]",190,20,29,119
"[0, 1]",24,4,29,119
"[1, 0]",7,2,29,139
"[0.5, 0.5]",23,6,29,139
"[0, 1]",27,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",55,6,29,139
"[0, 1]",12,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",15,3,29,139
"[0, 1]",27,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",23,2,29,139
"[0, 1]",33,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",75,3,29,139
"[0, 1]",43,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",13,4,29,139
"[0, 1]",62,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",15,3,29,139
"[0, 1]",59,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",17,4,29,139
"[0, 1]",35,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",127,21,29,139
"[0, 1]",53,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,15,29,139
"[0, 1]",12,0,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",93,9,29,139
"[0, 1]",17,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,7,29,139
"[0, 1]",59,12,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,3,29,139
"[0, 1]",39,5,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",19,2,29,139
"[0, 1]",40,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",15,3,29,139
"[0, 1]",2223,2,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,6,29,139
"[0, 1]",76,11,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",15,4,29,139
"[0, 1]",59,10,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",10,4,29,139
"[0, 1]",63,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,5,29,139
"[0, 1]",21,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",40,5,29,139
"[0, 1]",2223,1,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",84,14,29,139
"[0, 1]",31,3,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",16,0,29,139
"[0, 1]",80,7,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",14,3,29,139
"[0, 1]",2223,18,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",22,3,29,139
"[0, 1]",2223,0,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",48,8,29,139
"[0, 1]",2223,4,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",42,2,29,139
"[0, 1]",79,10,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",2223,1,29,139
"[0, 1]",2223,6,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",26,4,29,139
"[0, 1]",2223,0,29,139
"[1, 0]",7,2,29,139
"[0.5, 0.5]",51,8,29,139
"[0, 1]",57,8,29,139
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,6,29,159
"[0, 1]",46,2,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",121,13,29,159
"[0, 1]",27,5,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",22,3,29,159
"[0, 1]",36,3,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",23,1,29,159
"[0, 1]",44,5,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",13,2,29,159
"[0, 1]",93,11,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,17,29,159
"[0, 1]",54,5,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",19,3,29,159
"[0, 1]",30,7,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",13,2,29,159
"[0, 1]",137,16,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",23,2,29,159
"[0, 1]",2223,1,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",62,5,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",41,5,29,159
"[0, 1]",36,4,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",36,5,29,159
"[0, 1]",2223,2,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",13,4,29,159
"[0, 1]",14,2,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",24,5,29,159
"[0, 1]",28,4,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,1,29,159
"[0, 1]",94,13,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,4,29,159
"[0, 1]",17,4,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",45,8,29,159
"[0, 1]",101,17,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",84,5,29,159
"[0, 1]",13,1,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,12,29,159
"[0, 1]",2223,9,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",2223,13,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",31,7,29,159
"[0, 1]",2223,4,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",136,19,29,159
"[0, 1]",36,3,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",50,7,29,159
"[0, 1]",2223,4,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",88,17,29,159
"[0, 1]",2223,2,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,2,29,159
"[0, 1]",38,6,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",2223,5,29,159
"[0, 1]",19,1,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",17,3,29,159
"[0, 1]",98,9,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",100,13,29,159
"[0, 1]",39,3,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",55,3,29,159
"[0, 1]",51,7,29,159
"[1, 0]",7,2,29,159
"[0.5, 0.5]",156,13,29,159
"[0, 1]",20,3,29,159
"[1, 0]",7,2,29,179
"[0.5, 0.5]",26,4,29,179
"[0, 1]",77,9,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",26,2,29,179
"[0, 1]",70,7,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",38,6,29,179
"[0, 1]",14,4,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",88,8,29,179
"[0, 1]",64,8,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",19,3,29,179
"[0, 1]",2223,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",72,7,29,179
"[0, 1]",50,4,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",52,6,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",116,18,29,179
"[0, 1]",14,2,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",26,1,29,179
"[0, 1]",22,5,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",86,10,29,179
"[0, 1]",42,4,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",31,8,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",36,6,29,179
"[0, 1]",10,2,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,2,29,179
"[0, 1]",66,11,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",10,1,29,179
"[0, 1]",2223,0,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,8,29,179
"[0, 1]",43,5,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,3,29,179
"[0, 1]",25,2,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",84,14,29,179
"[0, 1]",41,6,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",27,3,29,179
"[0, 1]",26,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",28,4,29,179
"[0, 1]",26,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",14,0,29,179
"[0, 1]",78,13,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",31,2,29,179
"[0, 1]",18,2,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",26,5,29,179
"[0, 1]",2223,5,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",44,5,29,179
"[0, 1]",31,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,6,29,179
"[0, 1]",15,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",2223,4,29,179
"[0, 1]",16,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",43,5,29,179
"[0, 1]",34,3,29,179
"[1, 0]",7,2,29,179
"[0.5, 0.5]",59,5,29,179
